id_empresa	id_formula	fecha	orden_empaque	tipo_registro	orden_empaque_anterior	cantidad_producida	n_batches	id_usuario	fec_registro	ind_macro	costo_m_prima_usada	cant_m_prima_usada	costo_unitario_orden	unidad_medida	ind_inventarios	costo_m_obra	costo_indirecto	costo_total	ind_inventarios_entrada
01	PTGR162	01/02/1999 00:00:00	10466	P	10465	36000.00	20.00	IBPC	05/05/1999 09:48:29:12	S	14366658.680	35872.000	400.500						
01	PTGR162	01/02/1999 00:00:00	10466	C		36000.00	20.00	IBPC	05/05/1999 09:48:38:57	N	766969.940	188.820	4061.910						
01	PTGR111	01/02/1999 00:00:00	10464	C		14400.00	8.00	IBPC	05/05/1999 09:48:38:3	N	355665.820	93.650	3797.820						
01	PTGA501	01/02/1999 00:00:00	10456	P	10455	3680.00	4.00	IBPC	05/05/1999 09:48:26:27	S	18853.620	39.000	483.430						
01	PTGA500	01/02/1999 00:00:00	10455	P	10454	1840.00	2.00	IBPC	05/05/1999 09:48:25:99	S	472248.160	1820.000	259.480						
01	PTGR152	01/02/1999 00:00:00	10463	P	10462	39600.00	22.00	IBPC	05/05/1999 09:48:28:35	S	16078653.590	39416.000	407.920						
01	PTCI149	01/02/1999 00:00:00	10454	P	10453	12600.00	7.00	IBPC	05/05/1999 09:48:25:72	S	0	0	0						
01	PTGR174	01/02/1999 00:00:00	10467	C		9000.00	5.00	IBPC	05/05/1999 09:48:38:68	N	165078.370	42.800	3856.970						
01	PTGR152	01/02/1999 00:00:00	10451	C		18000.00	10.00	IBPC	05/05/1999 09:48:36:54	N	385289.100	92.810	4151.370						
01	PTGR160	01/02/1999 00:00:00	10452	C		9000.00	5.00	IBPC	05/05/1999 09:48:36:65	N	187535.750	46.080	4069.790						
01	PTGR142	01/02/1999 00:00:00	10462	C		19800.00	11.00	IBPC	05/05/1999 09:48:37:97	N	352830.340	102.830	3431.200						
01	PTGA501	01/02/1999 00:00:00	10456	C		3680.00	4.00	IBPC	05/05/1999 09:48:37:09	N	0	0	0						
01	PTRP155	01/02/1999 00:00:00	10457	P	10456	5400.00	3.00	IBPC	05/05/1999 09:48:26:54	S	2073189.630	5381.000	385.280						
01	PTGR142	01/02/1999 00:00:00	10462	P	10461	19800.00	11.00	IBPC	05/05/1999 09:48:28:02	S	7713005.710	19737.000	390.790						
01	PTGR160	01/02/1999 00:00:00	10452	P	10451	9000.00	5.00	IBPC	05/05/1999 09:48:25:11	S	3564239.680	8969.000	397.400						
01	PTRP156	01/02/1999 00:00:00	10458	C		18000.00	10.00	IBPC	05/05/1999 09:48:37:36	N	427999.840	89.600	4776.780						
01	PTRP156	01/02/1999 00:00:00	10458	P	10457	18000.00	10.00	IBPC	05/05/1999 09:48:26:82	S	6911027.070	17940.000	385.230						
01	PTRP175	01/02/1999 00:00:00	10459	C		9000.00	5.00	IBPC	05/05/1999 09:48:37:53	N	-65260481924825.088	-29167913231450.112	-53843153181999.104						
01	PTRP175	01/02/1999 00:00:00	10459	P	10458	9000.00	5.00	IBPC	05/05/1999 09:48:27:15	S	3372490.380	8970.000	375.970						
01	PTGR160	29/01/1999 00:00:00	10441	C		36000.00	20.00	IBPC	03/05/1999 11:21:11:7	N	749790.260	184.320	4067.870						
01	PTGR150	29/01/1999 00:00:00	10440	C		9000.00	5.00	IBPC	03/05/1999 11:21:11:54	N	193121.130	50.260	3842.440						
01	PTGR152	29/01/1999 00:00:00	10449	C		5400.00	3.00	IBPC	03/05/1999 11:21:12:86	N	115534.500	27.840	4149.950						
01	PTGR150	29/01/1999 00:00:00	10445	P	10444	27000.00	15.00	IBPC	03/05/1999 11:21:00:72	S	10905618.380	26886.000	405.620						
01	PTGR162	29/01/1999 00:00:00	10442	P	10441	16200.00	9.00	IBPC	03/05/1999 11:20:59:89	S	6356955.180	16152.000	393.570						
01	PTGR162	29/01/1999 00:00:00	10442	C		16200.00	9.00	IBPC	03/05/1999 11:21:11:87	N	344979.770	84.970	4060.020						
01	PTCI161	29/01/1999 00:00:00	10443	C		12600.00	7.00	IBPC	03/05/1999 11:21:11:98	N	256482.200	64.090	4001.910						
01	PTRP155	29/01/1999 00:00:00	10444	C		12600.00	7.00	IBPC	03/05/1999 11:21:12:14	N	231932.440	56.420	4110.820						
01	PTRP134	29/01/1999 00:00:00	10448	P	10447	28000.00	20.00	IBPC	03/05/1999 11:21:01:87	S	10618578.480	27909.000	380.470						
01	PTGR150	29/01/1999 00:00:00	10440	P	10439	9000.00	5.00	IBPC	03/05/1999 11:20:59:29	S	3570083.340	8971.000	397.960						
01	PTGR152	29/01/1999 00:00:00	10449	P	10448	5400.00	3.00	IBPC	03/05/1999 11:21:02:09	S	2194309.720	5380.000	407.860						
01	PTGR162	29/01/1999 00:00:00	10450	P	10449	9000.00	5.00	IBPC	03/05/1999 11:21:02:36	S	3594264.660	8972.000	400.610						
01	PTRP155	29/01/1999 00:00:00	10444	P	10443	12600.00	7.00	IBPC	03/05/1999 11:21:00:44	S	4810746.930	12552.000	383.270						
01	PTGR152	29/01/1999 00:00:00	10446	C		30600.00	17.00	IBPC	03/05/1999 11:21:12:42	N	654695.510	157.780	4149.420						
01	PTGR130	29/01/1999 00:00:00	10447	P	10446	23800.00	17.00	IBPC	03/05/1999 11:21:01:6	S	9113194.040	23715.000	384.280						
01	PTGR160	29/01/1999 00:00:00	10441	P	10440	36000.00	20.00	IBPC	03/05/1999 11:20:59:62	S	14015773.600	35843.000	391.030						
01	PTCI161	29/01/1999 00:00:00	10443	P	10442	12600.00	7.00	IBPC	03/05/1999 11:21:00:17	S	4930908.000	12564.000	392.460						
01	PTGR130	29/01/1999 00:00:00	10447	C		23800.00	17.00	IBPC	03/05/1999 11:21:12:58	N	557433.990	167.140	3335.130						
01	PTGR162	29/01/1999 00:00:00	10450	C		9000.00	5.00	IBPC	03/05/1999 11:21:13:02	N	191655.430	47.200	4060.500						
01	PTRP134	29/01/1999 00:00:00	10448	C		28000.00	20.00	IBPC	03/05/1999 11:21:12:69	N	519389.520	136.200	3813.430						
01	PTGR150	29/01/1999 00:00:00	10445	C		27000.00	15.00	IBPC	03/05/1999 11:21:12:25	N	579363.390	150.770	3842.700						
01	PTGR152	29/01/1999 00:00:00	10446	P	10445	30600.00	17.00	IBPC	03/05/1999 11:21:00:99	S	12416220.210	30454.000	407.700						
01	PTGR152	28/01/1999 00:00:00	10428	P	10427	10800.00	6.00	IBPC	03/05/1999 11:18:16:05	S	4389397.890	10758.000	408.010						
01	PTGR160	28/01/1999 00:00:00	10439	C		3600.00	2.00	IBPC	03/05/1999 11:18:29:45	N	74970.320	18.430	4067.840						
01	PTGR111	28/01/1999 00:00:00	10434	P	10433	9000.00	5.00	IBPC	03/05/1999 11:18:18:69	S	3877811.760	8974.000	432.120						
01	PTCI160	28/01/1999 00:00:00	10432	C		36000.00	20.00	IBPC	03/05/1999 11:18:28:35	N	749703.280	184.320	4067.400						
01	PTRL172	28/01/1999 00:00:00	10430	P	10429	5400.00	3.00	IBPC	03/05/1999 11:18:17:2	S	2100709.730	5377.000	390.680						
01	PTCI150	28/01/1999 00:00:00	10431	P	10430	36000.00	20.00	IBPC	03/05/1999 11:18:17:48	S	14538028.240	35824.000	405.820						
01	PTCI190	28/01/1999 00:00:00	10429	P	10428	4000.00	4.00	IBPC	03/05/1999 11:18:16:65	S	1157783.300	3977.000	291.120						
01	PTGR162	28/01/1999 00:00:00	10438	P	10437	19800.00	11.00	IBPC	03/05/1999 11:18:19:68	S	7910157.830	19738.000	400.760						
01	PTGR162	28/01/1999 00:00:00	10427	P	10426	19800.00	11.00	IBPC	03/05/1999 11:18:15:78	S	7889446.540	19720.000	400.070						
01	PTGR152	28/01/1999 00:00:00	10436	P	10435	36000.00	20.00	IBPC	03/05/1999 11:18:19:24	S	14629189.080	35851.000	408.060						
01	PTGR150	28/01/1999 00:00:00	10435	P	10434	27000.00	15.00	IBPC	03/05/1999 11:18:18:96	S	10904669.750	26865.000	405.910						
01	PTGR155	28/01/1999 00:00:00	10437	P	10436	27000.00	15.00	IBPC	03/05/1999 11:18:19:46	S	10369424.020	26913.000	385.290						
01	PTCI161	28/01/1999 00:00:00	10433	P	10432	5400.00	3.00	IBPC	03/05/1999 11:18:18:25	S	2141598.780	5378.000	398.210						
01	PTGR162	28/01/1999 00:00:00	10427	C		19800.00	11.00	IBPC	03/05/1999 11:18:27:64	N	421588.140	103.850	4059.590						
01	PTCI190	28/01/1999 00:00:00	10429	C		4000.00	4.00	IBPC	03/05/1999 11:18:27:91	N	64543.210	29.160	2213.420						
01	PTGR162	28/01/1999 00:00:00	10438	C		19800.00	11.00	IBPC	03/05/1999 11:18:29:29	N	421588.140	103.850	4059.590						
01	PTRL172	28/01/1999 00:00:00	10430	C		5400.00	3.00	IBPC	03/05/1999 11:18:28:08	N	219609.130	35.090	6258.450						
01	PTGR152	28/01/1999 00:00:00	10436	C		36000.00	20.00	IBPC	03/05/1999 11:18:29:01	N	770132.150	185.620	4148.970						
01	PTCI150	28/01/1999 00:00:00	10431	C		36000.00	20.00	IBPC	03/05/1999 11:18:28:19	N	772375.790	201.020	3842.280						
01	PTCI160	28/01/1999 00:00:00	10432	P	10431	36000.00	20.00	IBPC	03/05/1999 11:18:17:7	S	14250475.030	35884.000	397.130						
01	PTGR150	28/01/1999 00:00:00	10435	C		27000.00	15.00	IBPC	03/05/1999 11:18:28:85	N	579281.850	150.770	3842.160						
01	PTGR155	28/01/1999 00:00:00	10437	C		27000.00	15.00	IBPC	03/05/1999 11:18:29:18	N	496965.470	120.900	4110.550						
01	PTGR152	28/01/1999 00:00:00	10428	C		10800.00	6.00	IBPC	03/05/1999 11:18:27:75	N	231039.660	55.690	4148.670						
01	PTCI161	28/01/1999 00:00:00	10433	C		5400.00	3.00	IBPC	03/05/1999 11:18:28:52	N	109912.800	27.470	4001.190						
01	PTGR160	28/01/1999 00:00:00	10439	P	10438	3600.00	2.00	IBPC	03/05/1999 11:18:19:95	S	1419317.000	3581.000	396.350						
01	PTGR111	28/01/1999 00:00:00	10434	C		9000.00	5.00	IBPC	03/05/1999 11:18:28:68	N	222179.790	58.530	3796.000						
01	PTGR130	27/01/1999 00:00:00	10422	C		23800.00	17.00	IBPC	03/05/1999 11:17:44:14	N	557351.400	167.140	3334.640						
01	PTGR160	27/01/1999 00:00:00	10419	P	10418	32400.00	18.00	IBPC	03/05/1999 11:17:30:79	S	12826426.860	32291.000	397.210						
01	PTGR160	27/01/1999 00:00:00	10410	C		14400.00	8.00	IBPC	03/05/1999 11:17:42:27	N	299881.310	73.730	4067.290						
01	PTCI162	27/01/1999 00:00:00	10425	C		10800.00	6.00	IBPC	03/05/1999 11:17:44:69	N	229957.170	56.650	4059.260						
01	PTGR152	27/01/1999 00:00:00	10416	C		9000.00	5.00	IBPC	03/05/1999 11:17:43:15	N	192533.040	46.400	4149.420						
01	PTCI190	27/01/1999 00:00:00	10415	C		7000.00	7.00	IBPC	03/05/1999 11:17:43:04	N	112950.630	51.030	2213.420						
01	PTGR155	27/01/1999 00:00:00	10417	P	10416	3600.00	2.00	IBPC	03/05/1999 11:17:30:3	S	1384777.860	3592.000	385.520						
01	PTCI190	27/01/1999 00:00:00	10424	C		5000.00	5.00	IBPC	03/05/1999 11:17:44:47	N	80679.020	36.450	2213.420						
01	PTCI160	27/01/1999 00:00:00	10414	P	10413	45000.00	25.00	IBPC	03/05/1999 11:17:29:47	S	17806617.150	44838.000	397.130						
01	PTCI120	27/01/1999 00:00:00	10411	P	10410	14400.00	8.00	IBPC	03/05/1999 11:17:28:59	S	5928189.040	14362.000	412.770						
01	PTCI190	27/01/1999 00:00:00	10424	P	10423	5000.00	5.00	IBPC	03/05/1999 11:17:33:1	S	1450816.570	4982.000	291.210						
01	PTGR155	27/01/1999 00:00:00	10408	C		5400.00	3.00	IBPC	03/05/1999 11:17:42	N	99393.100	24.180	4110.550						
01	PTGR190	27/01/1999 00:00:00	10421	P	10420	9000.00	9.00	IBPC	03/05/1999 11:17:31:62	S	2607417.230	8953.000	291.230						
01	PTGR152	27/01/1999 00:00:00	10416	P	10415	9000.00	5.00	IBPC	03/05/1999 11:17:30:02	S	3655866.610	8961.000	407.980						
01	PTGR162	27/01/1999 00:00:00	10407	C		5400.00	3.00	IBPC	03/05/1999 11:17:41:89	N	114978.580	28.320	4059.980						
01	PTGR155	27/01/1999 00:00:00	10417	C		3600.00	2.00	IBPC	03/05/1999 11:17:43:31	N	66262.060	16.120	4110.550						
01	PTGR162	27/01/1999 00:00:00	10420	C		27000.00	15.00	IBPC	03/05/1999 11:17:43:86	N	574892.920	141.620	4059.400						
01	PTGR130	27/01/1999 00:00:00	10422	P	10421	23800.00	17.00	IBPC	03/05/1999 11:17:31:89	S	9049130.500	23709.000	381.670						
01	PTGR152	27/01/1999 00:00:00	10423	P	10422	16200.00	9.00	IBPC	03/05/1999 11:17:32:27	S	6583983.010	16134.000	408.080						
01	PTGR120	27/01/1999 00:00:00	10409	P	10408	3600.00	2.00	IBPC	03/05/1999 11:17:27:94	S	1476507.530	3580.000	412.430						
01	PTCI190	27/01/1999 00:00:00	10415	P	10414	7000.00	7.00	IBPC	03/05/1999 11:17:29:8	S	2030746.690	6976.000	291.100						
01	PTGR155	27/01/1999 00:00:00	10408	P	10407	5400.00	3.00	IBPC	03/05/1999 11:17:27:72	S	2071181.090	5375.000	385.340						
01	PTGR160	27/01/1999 00:00:00	10410	P	10409	14400.00	8.00	IBPC	03/05/1999 11:17:28:32	S	5706728.550	14361.000	397.380						
01	PTRP134	27/01/1999 00:00:00	10413	C		11200.00	8.00	IBPC	03/05/1999 11:17:42:77	N	207735.510	54.480	3813.060						
01	PTCI160	27/01/1999 00:00:00	10414	C		45000.00	25.00	IBPC	03/05/1999 11:17:42:88	N	937129.110	230.400	4067.400						
01	PTCI122	27/01/1999 00:00:00	10412	C		5400.00	3.00	IBPC	03/05/1999 11:17:42:6	N	0	0	0						
01	PTGR152	27/01/1999 00:00:00	10418	P	10417	14400.00	8.00	IBPC	03/05/1999 11:17:30:57	S	5845901.280	14332.000	407.890						
01	PTCI122	27/01/1999 00:00:00	10412	P	10411	5400.00	3.00	IBPC	03/05/1999 11:17:28:87	S	0	0	0						
01	PTGR120	27/01/1999 00:00:00	10409	C		3600.00	2.00	IBPC	03/05/1999 11:17:42:16	N	97898.430	27.670	3538.070						
01	PTGR152	27/01/1999 00:00:00	10423	C		16200.00	9.00	IBPC	03/05/1999 11:17:44:36	N	346559.460	83.530	4148.920						
01	PTRL137	27/01/1999 00:00:00	10426	P	10425	4200.00	3.00	IBPC	03/05/1999 11:17:33:65	S	1605296.240	4184.000	383.680						
01	PTGR162	27/01/1999 00:00:00	10407	P	10406	5400.00	3.00	IBPC	03/05/1999 11:17:27:44	S	2160366.990	5389.000	400.880						
01	PTRP134	27/01/1999 00:00:00	10413	P	10412	11200.00	8.00	IBPC	03/05/1999 11:17:29:2	S	4219301.330	11158.000	378.140						
01	PTGR190	27/01/1999 00:00:00	10421	C		9000.00	9.00	IBPC	03/05/1999 11:17:43:97	N	145222.250	65.610	2213.420						
01	PTRL137	27/01/1999 00:00:00	10426	C		4200.00	3.00	IBPC	03/05/1999 11:17:44:85	N	106456.740	26.950	3950.160						
01	PTGR160	27/01/1999 00:00:00	10419	C		32400.00	18.00	IBPC	03/05/1999 11:17:43:64	N	674732.960	165.890	4067.350						
01	PTGR152	27/01/1999 00:00:00	10418	C		14400.00	8.00	IBPC	03/05/1999 11:17:43:48	N	308052.850	74.250	4148.860						
01	PTGR162	27/01/1999 00:00:00	10420	P	10419	27000.00	15.00	IBPC	03/05/1999 11:17:31:07	S	10783976.620	26914.000	400.680						
01	PTCI162	27/01/1999 00:00:00	10425	P	10424	10800.00	6.00	IBPC	03/05/1999 11:17:33:32	S	4315719.150	10770.000	400.720						
01	PTCI120	27/01/1999 00:00:00	10411	C		14400.00	8.00	IBPC	03/05/1999 11:17:42:44	N	391593.750	110.690	3537.750						
01	PTRP123	26/01/1999 00:00:00	10397	C		9000.00	5.00	IBPC	03/05/1999 11:15:19:19	N	235629.110	67.300	3501.180						
01	PTCI172	26/01/1999 00:00:00	10396	P	10395	7200.00	4.00	IBPC	03/05/1999 11:15:00:79	S	0	0	0						
01	PTGR160	26/01/1999 00:00:00	10403	C		27000.00	15.00	IBPC	03/05/1999 11:15:20:07	N	562221.770	138.240	4067.000						
01	PTGR152	26/01/1999 00:00:00	10400	C		37800.00	21.00	IBPC	03/05/1999 11:15:19:63	N	808586.780	194.900	4148.730						
01	PTRP134	26/01/1999 00:00:00	10398	P	10397	4200.00	3.00	IBPC	03/05/1999 11:15:01:72	S	1579485.380	4191.000	376.880						
01	PTGR150	26/01/1999 00:00:00	10399	P	10398	3600.00	2.00	IBPC	03/05/1999 11:15:02:38	S	1459236.060	3596.000	405.790						
01	PTGR130	26/01/1999 00:00:00	10402	C		22400.00	16.00	IBPC	03/05/1999 11:15:19:9	N	524566.020	157.310	3334.600						
01	PTGR155	26/01/1999 00:00:00	10401	P	10400	16200.00	9.00	IBPC	03/05/1999 11:15:03:26	S	6221075.880	16149.000	385.230						
01	PTCI172	26/01/1999 00:00:00	10396	C		7200.00	4.00	IBPC	03/05/1999 11:15:19:03	N	0	0	0						
01	PTGR152	26/01/1999 00:00:00	10400	P	10399	37800.00	21.00	IBPC	03/05/1999 11:15:02:93	S	15348371.410	37645.000	407.710						
01	PTGR174	26/01/1999 00:00:00	10405	C		9000.00	5.00	IBPC	03/05/1999 11:15:20:4	N	0	0	0						
01	PTGR155	26/01/1999 00:00:00	10401	C		16200.00	9.00	IBPC	03/05/1999 11:15:19:79	N	298179.290	72.540	4110.550						
01	PTGR160	26/01/1999 00:00:00	10403	P	10402	27000.00	15.00	IBPC	03/05/1999 11:15:03:76	S	10675472.050	26888.000	397.030						
01	PTGR174	26/01/1999 00:00:00	10405	P	10404	9000.00	5.00	IBPC	03/05/1999 11:15:04:31	S	0	0	0						
01	PTRL153	26/01/1999 00:00:00	10395	P	10394	18000.00	10.00	IBPC	03/05/1999 11:15:00:3	S	7158321.750	17921.000	399.440						
01	PTRL153	26/01/1999 00:00:00	10395	C		18000.00	10.00	IBPC	03/05/1999 11:15:18:92	N	598406.570	104.370	5733.510						
01	PTRP123	26/01/1999 00:00:00	10397	P	10396	9000.00	5.00	IBPC	03/05/1999 11:15:01:34	S	3533812.790	8950.000	394.840						
01	PTGR162	26/01/1999 00:00:00	10404	C		43200.00	24.00	IBPC	03/05/1999 11:15:20:29	N	919769.230	226.580	4059.360						
01	PTGR150	26/01/1999 00:00:00	10399	C		3600.00	2.00	IBPC	03/05/1999 11:15:19:47	N	77232.630	20.100	3842.420						
01	PTGR120	26/01/1999 00:00:00	10406	C		12600.00	7.00	IBPC	03/05/1999 11:15:20:56	N	342644.530	96.850	3537.890						
01	PTGR120	26/01/1999 00:00:00	10406	P	10405	12600.00	7.00	IBPC	03/05/1999 11:15:04:53	S	5170218.370	12560.000	411.640						
01	PTRP134	26/01/1999 00:00:00	10398	C		4200.00	3.00	IBPC	03/05/1999 11:15:19:3	N	77900.810	20.430	3813.060						
01	PTGR130	26/01/1999 00:00:00	10402	P	10401	22400.00	16.00	IBPC	03/05/1999 11:15:03:54	S	8504595.250	22339.000	380.710						
01	PTGR162	26/01/1999 00:00:00	10404	P	10403	43200.00	24.00	IBPC	03/05/1999 11:15:04:03	S	17248899.970	43069.000	400.490						
01	PTGR162	25/01/1999 00:00:00	10384	C		48600.00	27.00	IBPC	03/05/1999 11:13:12:2	N	1034740.420	254.910	4059.240						
01	PTGR142	25/01/1999 00:00:00	10389	P	10388	7200.00	4.00	IBPC	03/05/1999 11:13:02:37	S	2791450.300	7161.000	389.810						
01	PTGR142	25/01/1999 00:00:00	10389	C		7200.00	4.00	IBPC	03/05/1999 11:13:12:97	N	128212.370	37.390	3429.060						
01	PTGR150	25/01/1999 00:00:00	10390	C		45000.00	25.00	IBPC	03/05/1999 11:13:13:14	N	965407.850	251.280	3841.960						
01	PTGR160	25/01/1999 00:00:00	10385	P	10384	19800.00	11.00	IBPC	03/05/1999 11:13:01:11	S	7822207.870	19731.000	396.440						
01	PTGR155	25/01/1999 00:00:00	10393	P	10392	16200.00	9.00	IBPC	03/05/1999 11:13:03:36	S	6219064.710	16145.000	385.200						
01	PTCI161	25/01/1999 00:00:00	10387	C		18000.00	10.00	IBPC	03/05/1999 11:13:12:7	N	366338.840	91.560	4001.080						
01	PTGR174	25/01/1999 00:00:00	10394	P	10393	7200.00	4.00	IBPC	03/05/1999 11:13:03:58	S	0	0	0						
01	PTRP134	25/01/1999 00:00:00	10388	P	10387	12600.00	9.00	IBPC	03/05/1999 11:13:01:99	S	4782034.190	12561.000	380.700						
01	PTGR155	25/01/1999 00:00:00	10393	C		16200.00	9.00	IBPC	03/05/1999 11:13:13:52	N	298179.290	72.540	4110.550						
01	PTGR134	25/01/1999 00:00:00	10391	P	10390	14000.00	10.00	IBPC	03/05/1999 11:13:02:87	S	5312239.060	13954.000	380.700						
01	PTGR162	25/01/1999 00:00:00	10384	P	10383	48600.00	27.00	IBPC	03/05/1999 11:13:00:78	S	19372780.230	48459.000	399.780						
01	PTGR134	25/01/1999 00:00:00	10391	C		14000.00	10.00	IBPC	03/05/1999 11:13:13:25	N	259669.390	68.100	3813.060						
01	PTGR152	25/01/1999 00:00:00	10392	P	10391	27000.00	15.00	IBPC	03/05/1999 11:13:03:14	S	10947324.630	26889.000	407.130						
01	PTCI150	25/01/1999 00:00:00	10386	C		3600.00	2.00	IBPC	03/05/1999 11:13:12:53	N	77232.630	20.100	3842.420						
01	PTGR150	25/01/1999 00:00:00	10390	P	10389	45000.00	25.00	IBPC	03/05/1999 11:13:02:65	S	18157812.230	44822.000	405.110						
01	PTCI161	25/01/1999 00:00:00	10387	P	10386	18000.00	10.00	IBPC	03/05/1999 11:13:01:71	S	7118849.740	17915.000	397.370						
01	PTGR160	25/01/1999 00:00:00	10385	C		19800.00	11.00	IBPC	03/05/1999 11:13:12:37	N	412295.970	101.380	4066.840						
01	PTGR174	25/01/1999 00:00:00	10394	C		7200.00	4.00	IBPC	03/05/1999 11:13:14:07	N	0	0	0						
01	PTRP134	25/01/1999 00:00:00	10388	C		12600.00	9.00	IBPC	03/05/1999 11:13:12:81	N	233702.450	61.290	3813.060						
01	PTCI150	25/01/1999 00:00:00	10386	P	10385	3600.00	2.00	IBPC	03/05/1999 11:13:01:38	S	1451937.790	3583.000	405.230						
01	PTGR152	25/01/1999 00:00:00	10392	C		27000.00	15.00	IBPC	03/05/1999 11:13:13:41	N	577561.990	139.220	4148.560						
01	PTGR152	23/01/1999 00:00:00	10381	C		5400.00	3.00	IBPC	03/05/1999 11:08:01:6	N	115512.400	27.840	4149.150						
01	PTGR190	23/01/1999 00:00:00	10382	P	10381	8000.00	8.00	IBPC	03/05/1999 11:07:21:23	S	2340781.990	7964.000	293.920						
01	PTGR152	23/01/1999 00:00:00	10381	P	10380	5400.00	3.00	IBPC	03/05/1999 11:07:21:01	S	2189439.980	5376.000	407.260						
01	PTGR190	23/01/1999 00:00:00	10382	C		8000.00	8.00	IBPC	03/05/1999 11:08:01:71	N	129086.450	58.320	2213.420						
01	PTGR160	23/01/1999 00:00:00	10383	P	10382	14400.00	8.00	IBPC	03/05/1999 11:07:21:45	S	5688881.650	14346.000	396.550						
01	PTGR160	23/01/1999 00:00:00	10383	C		14400.00	8.00	IBPC	03/05/1999 11:08:02:09	N	299851.600	73.730	4066.890						
01	PTRP192	22/01/1999 00:00:00	10367	P	10366	2800.00	2.00	IBPC	03/05/1999 11:05:39:67	S	1008023.830	2791.000	361.170						
01	PTRP192	22/01/1999 00:00:00	10367	C		2800.00	2.00	IBPC	03/05/1999 11:05:54:83	N	58685.940	13.790	4255.690						
01	PTCI150	22/01/1999 00:00:00	10371	C		10800.00	6.00	IBPC	03/05/1999 11:05:55:44	N	231697.880	60.310	3841.780						
01	PTGR162	22/01/1999 00:00:00	10376	P	10375	18000.00	10.00	IBPC	03/05/1999 11:05:43:13	S	7136748.620	17937.000	397.880						
01	PTGR190	22/01/1999 00:00:00	10377	C		1000.00	1.00	IBPC	03/05/1999 11:05:56:31	N	16135.800	7.290	2213.420						
01	PTRP155	22/01/1999 00:00:00	10365	P	10364	3600.00	2.00	IBPC	03/05/1999 11:05:39:23	S	1376752.280	3584.000	384.140						
01	PTGR155	22/01/1999 00:00:00	10375	C		1800.00	1.00	IBPC	03/05/1999 11:05:56:04	N	33131.040	8.060	4110.550						
01	PTGR152	22/01/1999 00:00:00	10380	C		16200.00	9.00	IBPC	03/05/1999 11:05:56:75	N	346537.180	83.530	4148.660						
01	PTGR162	22/01/1999 00:00:00	10368	P	10367	28800.00	16.00	IBPC	03/05/1999 11:05:39:89	S	11424581.720	28724.000	397.740						
01	PTGR150	22/01/1999 00:00:00	10373	C		16200.00	9.00	IBPC	03/05/1999 11:05:55:71	N	347546.820	90.460	3841.990						
01	PTGR155	22/01/1999 00:00:00	10375	P	10374	1800.00	1.00	IBPC	03/05/1999 11:05:42:31	S	689176.500	1793.000	384.370						
01	PTCI190	22/01/1999 00:00:00	10372	P	10371	4000.00	4.00	IBPC	03/05/1999 11:05:40:88	S	1098757.220	3975.000	276.420						
01	PTGR162	22/01/1999 00:00:00	10376	C		18000.00	10.00	IBPC	03/05/1999 11:05:56:2	N	383237.190	94.410	4059.290						
01	PTGR152	22/01/1999 00:00:00	10374	P	10373	32400.00	18.00	IBPC	03/05/1999 11:05:42:09	S	13040714.940	32266.000	404.160						
01	PTCI160	22/01/1999 00:00:00	10379	P	10378	18000.00	10.00	IBPC	03/05/1999 11:05:44:12	S	7072886.320	17942.000	394.210						
01	PTGR152	22/01/1999 00:00:00	10380	P	10379	16200.00	9.00	IBPC	03/05/1999 11:05:44:4	S	6517913.480	16131.000	404.060						
01	PTCI160	22/01/1999 00:00:00	10379	C		18000.00	10.00	IBPC	03/05/1999 11:05:56:64	N	374814.510	92.160	4067.000						
01	PTCI150	22/01/1999 00:00:00	10378	C		21600.00	12.00	IBPC	03/05/1999 11:05:56:48	N	463395.770	120.610	3842.100						
01	PTGR120	22/01/1999 00:00:00	10369	P	10368	16200.00	9.00	IBPC	03/05/1999 11:05:40:17	S	6552591.370	16133.000	406.160						
01	PTGR152	22/01/1999 00:00:00	10374	C		32400.00	18.00	IBPC	03/05/1999 11:05:55:87	N	693074.380	167.060	4148.660						
01	PTGR190	22/01/1999 00:00:00	10377	P	10376	1000.00	1.00	IBPC	03/05/1999 11:05:43:35	S	273425.250	991.000	275.910						
01	PTGR142	22/01/1999 00:00:00	10370	C		16200.00	9.00	IBPC	03/05/1999 11:05:55:27	N	288477.840	84.130	3428.950						
01	PTGR142	22/01/1999 00:00:00	10370	P	10369	16200.00	9.00	IBPC	03/05/1999 11:05:40:39	S	6245028.590	16138.000	386.980						
01	PTGR162	22/01/1999 00:00:00	10368	C		28800.00	16.00	IBPC	03/05/1999 11:05:54:94	N	613179.490	151.060	4059.180						
01	PTGR120	22/01/1999 00:00:00	10369	C		16200.00	9.00	IBPC	03/05/1999 11:05:55:11	N	440542.970	124.520	3537.930						
01	PTCI150	22/01/1999 00:00:00	10371	P	10370	10800.00	6.00	IBPC	03/05/1999 11:05:40:66	S	4337209.480	10763.000	402.970						
01	PTRP155	22/01/1999 00:00:00	10365	C		3600.00	2.00	IBPC	03/05/1999 11:05:54:5	N	66262.060	16.120	4110.550						
01	PTGR150	22/01/1999 00:00:00	10373	P	10372	16200.00	9.00	IBPC	03/05/1999 11:05:41:37	S	6494383.260	16119.000	402.900						
01	PTCI150	22/01/1999 00:00:00	10378	P	10377	21600.00	12.00	IBPC	03/05/1999 11:05:43:85	S	8665607.310	21498.000	403.090						
