id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro
01	PTCI111	30/04/1999 00:00:00	11407	MIDR050	0	2.160	0	0	25992.55	56143.91	C		IBPC	08/06/1999 15:07:07:48	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR055	0	3.240	0	0	1304.00	4224.96	C		IBPC	08/06/1999 15:07:07:48	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR065	0	2.700	0	0	100.36	270.97	C		IBPC	08/06/1999 15:07:07:53	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR085	0	1.830	0	0	1784.18	3265.05	C		IBPC	08/06/1999 15:07:07:53	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR090	0	0.162	0	0	31712.00	5137.34	C		IBPC	08/06/1999 15:07:07:53	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR095	0	0.378	0	0	18762.84	7092.35	C		IBPC	08/06/1999 15:07:07:53	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR100	0	0.630	0	0	3100.00	1953.00	C		IBPC	08/06/1999 15:07:07:59	N
01	PTCI111	18/05/1999 00:00:00	11585	MAMP000	2021996.000	2198.000	0	0	317.63	698150.74	P	11584	IBPC	23/06/1999 16:13:05:35	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP005	0	0	0	0	0	0	P	11584	IBPC	23/06/1999 16:13:05:41	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP010	0	0	0	0	524.97	0	P	11584	IBPC	23/06/1999 16:13:05:46	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP015	51730.000	28.000	0	0	967.64	27093.92	P	11584	IBPC	23/06/1999 16:13:05:46	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP020	35329.000	0	0	0	566.33	0	P	11584	IBPC	23/06/1999 16:13:05:46	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP025	0	0	0	0	253.45	0	P	11584	IBPC	23/06/1999 16:13:05:46	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP030	71984.000	0	0	0	252.88	0	P	11584	IBPC	23/06/1999 16:13:05:52	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP035	0	0	0	0	1.76	0	P	11584	IBPC	23/06/1999 16:13:05:52	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP040	670293.000	1149.000	0	0	437.42	502595.58	P	11584	IBPC	23/06/1999 16:13:05:52	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP045	53202.000	115.000	0	0	572.07	65788.05	P	11584	IBPC	23/06/1999 16:13:05:52	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP050	5437.000	20.000	0	0	61.27	1225.40	P	11584	IBPC	23/06/1999 16:13:05:57	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP055	236848.000	0	0	0	44.72	0	P	11584	IBPC	23/06/1999 16:13:05:57	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP060	0	0	0	0	44.67	0	P	11584	IBPC	23/06/1999 16:13:05:57	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP065	0	0	0	0	320.00	0	P	11584	IBPC	23/06/1999 16:13:05:57	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP070	55690.000	84.000	0	0	543.90	45687.60	P	11584	IBPC	23/06/1999 16:13:05:63	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP075	12640.000	0	0	0	300.00	0	P	11584	IBPC	23/06/1999 16:13:05:63	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP080	0	0	0	0	1.00	0	P	11584	IBPC	23/06/1999 16:13:05:63	S
01	PTCI111	18/05/1999 00:00:00	11585	MAMP085	0	0	0	0	456.00	0	P	11584	IBPC	23/06/1999 16:13:05:63	S
01	PTCI111	18/05/1999 00:00:00	11585	MIDR020	0	6.280	0	0	5407.62	33959.85	C		IBPC	23/06/1999 16:13:22:22	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR050	0	1.440	0	0	25996.47	37434.92	C		IBPC	23/06/1999 16:13:22:27	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR055	0	2.160	0	0	1304.00	2816.64	C		IBPC	23/06/1999 16:13:22:27	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR065	0	1.600	0	0	106.21	169.94	C		IBPC	23/06/1999 16:13:22:27	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR085	0	1.440	0	0	1766.35	2543.54	C		IBPC	23/06/1999 16:13:22:33	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR090	0	0.108	0	0	31712.00	3424.90	C		IBPC	23/06/1999 16:13:22:33	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR095	0	0.252	0	0	18749.55	4724.89	C		IBPC	23/06/1999 16:13:22:33	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR100	0	0.420	0	0	3100.00	1302.00	C		IBPC	23/06/1999 16:13:22:33	N
01	PTCI111	18/05/1999 00:00:00	11585	MIDR145	0	9.000	0	0	1525.40	13728.60	C		IBPC	23/06/1999 16:13:22:38	N
01	PTCI111	28/05/1999 00:00:00	11712	MAMP000	3598397.000	1098.000	0	0	245.23	269262.54	P	11711	IBPC	30/06/1999 16:09:46:09	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP005	0	0	0	0	0	0	P	11711	IBPC	30/06/1999 16:09:46:2	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP010	0	0	0	0	681.99	0	P	11711	IBPC	30/06/1999 16:09:46:25	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP015	91025.000	14.000	0	0	966.38	13529.32	P	11711	IBPC	30/06/1999 16:09:46:25	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP020	35329.000	0	0	0	566.33	0	P	11711	IBPC	30/06/1999 16:09:46:25	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP025	0	0	0	0	253.45	0	P	11711	IBPC	30/06/1999 16:09:46:25	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP030	138039.000	0	0	0	253.79	0	P	11711	IBPC	30/06/1999 16:09:46:3	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP035	0	0	0	0	25.09	0	P	11711	IBPC	30/06/1999 16:09:46:3	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP040	1195670.000	576.000	0	0	341.38	196634.88	P	11711	IBPC	30/06/1999 16:09:46:3	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP045	96913.000	55.000	0	0	572.07	31463.85	P	11711	IBPC	30/06/1999 16:09:46:3	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP050	10743.000	8.000	0	0	59.76	478.08	P	11711	IBPC	30/06/1999 16:09:46:36	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP055	412765.000	0	0	0	42.83	0	P	11711	IBPC	30/06/1999 16:09:46:36	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP060	0	0	0	0	48.68	0	P	11711	IBPC	30/06/1999 16:09:46:36	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP065	0	0	0	0	320.00	0	P	11711	IBPC	30/06/1999 16:09:46:36	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP070	101642.000	41.000	0	0	543.47	22282.27	P	11711	IBPC	30/06/1999 16:09:46:41	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP075	27991.000	0	0	0	300.00	0	P	11711	IBPC	30/06/1999 16:09:46:41	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP080	0	0	0	0	1.00	0	P	11711	IBPC	30/06/1999 16:09:46:41	S
01	PTCI111	28/05/1999 00:00:00	11712	MAMP085	0	0	0	0	456.00	0	P	11711	IBPC	30/06/1999 16:09:46:41	S
01	PTCI111	28/05/1999 00:00:00	11712	MIDR020	0	3.140	0	0	5258.40	16511.38	C		IBPC	30/06/1999 16:10:24:59	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR050	0	0.720	0	0	25499.46	18359.61	C		IBPC	30/06/1999 16:10:24:64	N
