id_empresa	id_formula	fecha	orden_empaque	tipo_registro	orden_empaque_anterior	cantidad_producida	n_batches	id_usuario	fec_registro	ind_macro	costo_m_prima_usada	cant_m_prima_usada	costo_unitario_orden
01	PTGR162	25/11/1998 00:00:00	9792	C		27000.00	15.00	IBPC	24/12/1998 09:53:43:68	N	554281.790	174.170	3182.420
01	PTRP123	25/11/1998 00:00:00	9786	C		12600.00	7.00	IBPC	24/12/1998 09:53:42:86	N	284285.450	91.210	3116.820
01	PTCI171	25/11/1998 00:00:00	9787	C		9000.00	5.00	IBPC	24/12/1998 09:53:42:97	N	164777.060	59.210	2782.930
01	PTCI161	25/11/1998 00:00:00	9788	P	9787	28800.00	16.00	IBPC	24/12/1998 09:53:31:71	S	10595165.790	28665.000	369.620
01	PTRP155	25/11/1998 00:00:00	9790	P	9789	16200.00	9.00	IBPC	24/12/1998 09:53:32:09	S	5981404.830	16123.000	370.990
01	PTCI171	26/11/1998 00:00:00	9799	P	9798	36000.00	20.00	IBPC	24/12/1998 09:54:56:35	S	13116716.120	35858.000	365.800
01	PTCI180	26/11/1998 00:00:00	9803	C		9000.00	5.00	IBPC	24/12/1998 09:55:13:26	N	162549.150	59.380	2737.440
01	PTCI160	26/11/1998 00:00:00	9802	C		18000.00	10.00	IBPC	24/12/1998 09:55:13:1	N	364952.200	120.110	3038.480
01	PTCI154	26/11/1998 00:00:00	9801	P	9800	9000.00	5.00	IBPC	24/12/1998 09:54:56:79	S	3320344.440	8961.000	370.530
01	PTRP155	26/11/1998 00:00:00	9808	P	9807	21600.00	12.00	IBPC	24/12/1998 09:54:58:22	S	7972244.960	21490.000	370.970
01	PTGR152	26/11/1998 00:00:00	9796	C		30600.00	17.00	IBPC	24/12/1998 09:55:12:28	N	629208.570	199.260	3157.730
01	PTCI150	26/11/1998 00:00:00	9804	C		18000.00	10.00	IBPC	24/12/1998 09:55:13:43	N	371544.550	123.010	3020.440
01	PTCI150	26/11/1998 00:00:00	9804	P	9803	18000.00	10.00	IBPC	24/12/1998 09:54:57:39	S	6649970.770	17905.000	371.400
01	PTCI160	26/11/1998 00:00:00	9802	P	9801	18000.00	10.00	IBPC	24/12/1998 09:54:57:01	S	6593057.110	17924.000	367.830
01	PTRL110	26/11/1998 00:00:00	9798	P	9797	1800.00	1.00	IBPC	24/12/1998 09:54:56:13	S	737276.130	1794.000	410.970
01	PTCI154	26/11/1998 00:00:00	9801	C		9000.00	5.00	IBPC	24/12/1998 09:55:12:99	N	226125.190	63.110	3583.030
01	PTRL110	26/11/1998 00:00:00	9798	C		1800.00	1.00	IBPC	24/12/1998 09:55:12:55	N	42528.860	13.080	3251.440
01	PTGR174	26/11/1998 00:00:00	9807	C		10800.00	6.00	IBPC	24/12/1998 09:55:13:81	N	199115.690	66.660	2987.030
01	PTRP155	26/11/1998 00:00:00	9805	P	9804	10800.00	6.00	IBPC	24/12/1998 09:54:57:61	S	3983987.550	10740.000	370.950
01	PTRP134	26/11/1998 00:00:00	9797	C		21000.00	15.00	IBPC	24/12/1998 09:55:12:39	N	397110.660	141.900	2798.520
01	PTGR111	26/11/1998 00:00:00	9806	P	9805	14400.00	8.00	IBPC	24/12/1998 09:54:57:83	S	5879744.240	14327.000	410.400
01	PTGR152	26/11/1998 00:00:00	9796	P	9795	30600.00	17.00	IBPC	24/12/1998 09:54:55:74	S	11291709.350	30475.000	370.520
01	PTCI180	26/11/1998 00:00:00	9803	P	9802	9000.00	5.00	IBPC	24/12/1998 09:54:57:23	S	3238228.780	8959.000	361.450
01	PTRP155	26/11/1998 00:00:00	9805	C		10800.00	6.00	IBPC	24/12/1998 09:55:13:54	N	201521.600	70.080	2875.590
01	PTRP134	26/11/1998 00:00:00	9797	P	9796	21000.00	15.00	IBPC	24/12/1998 09:54:55:96	S	7616428.650	20884.000	364.700
01	PTGR174	26/11/1998 00:00:00	9807	P	9806	10800.00	6.00	IBPC	24/12/1998 09:54:58	S	3919343.830	10738.000	365.000
01	PTGR111	26/11/1998 00:00:00	9806	C		14400.00	8.00	IBPC	24/12/1998 09:55:13:65	N	359253.490	124.190	2892.770
01	PTCI171	26/11/1998 00:00:00	9799	C		36000.00	20.00	IBPC	24/12/1998 09:55:12:66	N	659108.250	236.820	2783.160
01	PTRP155	26/11/1998 00:00:00	9808	C		21600.00	12.00	IBPC	24/12/1998 09:55:13:92	N	403043.200	140.160	2875.590
01	PTRP156	26/11/1998 00:00:00	9800	C		7200.00	4.00	IBPC	24/12/1998 09:55:12:83	N	172554.540	50.320	3429.140
01	PTRP156	26/11/1998 00:00:00	9800	P	9799	7200.00	4.00	IBPC	24/12/1998 09:54:56:57	S	2659064.780	7166.000	371.070
01	PTGR162	27/11/1998 00:00:00	9821	C		16200.00	9.00	IBPC	24/12/1998 09:58:23:69	N	332569.080	104.500	3182.480
01	PTRL153	27/11/1998 00:00:00	9813	P	9812	9000.00	5.00	IBPC	24/12/1998 09:58:10:12	S	3317811.330	8941.000	371.080
01	PTGR130	27/11/1998 00:00:00	9819	P	9818	16800.00	12.00	IBPC	24/12/1998 09:58:12:54	S	6094350.050	16698.000	364.970
01	PTRL172	27/11/1998 00:00:00	9814	P	9813	5400.00	3.00	IBPC	24/12/1998 09:58:10:51	S	1962678.990	5369.000	365.560
01	PTCI170	27/11/1998 00:00:00	9812	P	9811	18000.00	10.00	IBPC	24/12/1998 09:58:09:74	S	6545311.530	17912.000	365.410
01	PTRL172	27/11/1998 00:00:00	9814	C		5400.00	3.00	IBPC	24/12/1998 09:58:22:76	N	171231.340	39.710	4312.050
01	PTRP174	27/11/1998 00:00:00	9815	C		12600.00	7.00	IBPC	24/12/1998 09:58:22:92	N	232301.620	77.770	2987.030
01	PTGR130	27/11/1998 00:00:00	9819	C		16800.00	12.00	IBPC	24/12/1998 09:58:23:42	N	401496.430	147.140	2728.670
01	PTCI150	27/11/1998 00:00:00	9810	C		18000.00	10.00	IBPC	24/12/1998 09:58:22:21	N	371544.550	123.010	3020.440
01	PTGR176	27/11/1998 00:00:00	9822	C		10800.00	6.00	IBPC	24/12/1998 09:58:23:8	N	209383.360	67.210	3115.360
01	PTGR162	27/11/1998 00:00:00	9809	C		64800.00	36.00	IBPC	24/12/1998 09:58:22:1	N	1330276.300	418.000	3182.480
01	PTGR162	27/11/1998 00:00:00	9809	P	9808	64800.00	36.00	IBPC	24/12/1998 09:58:08:04	S	23775680.310	64446.000	368.920
01	PTRP155	27/11/1998 00:00:00	9817	P	9816	28800.00	16.00	IBPC	24/12/1998 09:58:11:72	S	10633301.570	28662.000	370.990
01	PTRP155	27/11/1998 00:00:00	9811	P	9810	3600.00	2.00	IBPC	24/12/1998 09:58:09:25	S	1328732.130	3580.000	371.150
01	PTCI170	27/11/1998 00:00:00	9812	C		18000.00	10.00	IBPC	24/12/1998 09:58:22:48	N	351702.900	123.710	2842.960
01	PTRP155	27/11/1998 00:00:00	9811	C		3600.00	2.00	IBPC	24/12/1998 09:58:22:32	N	67173.870	23.360	2875.590
01	PTCI150	27/11/1998 00:00:00	9816	P	9815	23400.00	13.00	IBPC	24/12/1998 09:58:11:33	S	8645220.700	23278.000	371.390
01	PTGR152	27/11/1998 00:00:00	9820	C		16200.00	9.00	IBPC	24/12/1998 09:58:23:58	N	333110.430	105.490	3157.740
01	PTRL153	27/11/1998 00:00:00	9813	C		9000.00	5.00	IBPC	24/12/1998 09:58:22:65	N	301223.340	69.840	4313.050
01	PTCI150	27/11/1998 00:00:00	9816	C		23400.00	13.00	IBPC	24/12/1998 09:58:23:03	N	483007.910	159.910	3020.500
01	PTCI150	27/11/1998 00:00:00	9810	P	9809	18000.00	10.00	IBPC	24/12/1998 09:58:08:42	S	6650562.120	17905.000	371.440
01	PTGR152	27/11/1998 00:00:00	9820	P	9819	16200.00	9.00	IBPC	24/12/1998 09:58:12:87	S	5976745.380	16131.000	370.510
01	PTRP134	27/11/1998 00:00:00	9818	C		28000.00	20.00	IBPC	24/12/1998 09:58:23:31	N	529480.890	189.200	2798.520
01	PTRP174	27/11/1998 00:00:00	9815	P	9814	12600.00	7.00	IBPC	24/12/1998 09:58:10:84	S	4575274.310	12530.000	365.150
01	PTRP134	27/11/1998 00:00:00	9818	P	9817	28000.00	20.00	IBPC	24/12/1998 09:58:12:1	S	10154034.830	27850.000	364.600
01	PTGR162	27/11/1998 00:00:00	9821	P	9820	16200.00	9.00	IBPC	24/12/1998 09:58:13:2	S	5943060.310	16111.000	368.880
01	PTRP155	27/11/1998 00:00:00	9817	C		28800.00	16.00	IBPC	24/12/1998 09:58:23:14	N	537390.920	186.880	2875.590
01	PTGR176	27/11/1998 00:00:00	9822	P	9821	10800.00	6.00	IBPC	24/12/1998 09:58:13:64	S	3905411.220	10730.000	363.970
01	PTGR152	28/11/1998 00:00:00	9826	P	9825	16200.00	9.00	IBPC	24/12/1998 09:59:06:7	S	5973468.400	16124.000	370.470
01	PTCI150	28/11/1998 00:00:00	9825	C		12600.00	7.00	IBPC	24/12/1998 09:59:17:35	N	260081.180	86.110	3020.340
01	PTCI171	28/11/1998 00:00:00	9824	P	9823	54000.00	30.00	IBPC	24/12/1998 09:59:06:26	S	19649409.140	53725.000	365.740
01	PTCI171	28/11/1998 00:00:00	9824	C		54000.00	30.00	IBPC	24/12/1998 09:59:17:19	N	988662.360	355.230	2783.160
01	PTGR152	28/11/1998 00:00:00	9826	C		16200.00	9.00	IBPC	24/12/1998 09:59:17:46	N	333110.430	105.490	3157.740
01	PTRP155	28/11/1998 00:00:00	9823	C		7200.00	4.00	IBPC	24/12/1998 09:59:17:08	N	134347.740	46.720	2875.590
01	PTRP155	28/11/1998 00:00:00	9823	P	9822	7200.00	4.00	IBPC	24/12/1998 09:59:06:04	S	2660859.130	7169.000	371.160
01	PTCI150	28/11/1998 00:00:00	9825	P	9824	12600.00	7.00	IBPC	24/12/1998 09:59:06:48	S	4655458.760	12535.000	371.400
01	PTGR160	29/11/1998 00:00:00	9828	C		81000.00	45.00	IBPC	28/12/1998 15:25:02:97	N	1642284.890	540.500	3038.450
01	PTGR160	29/11/1998 00:00:00	9828	P	9827	81000.00	45.00	IBPC	28/12/1998 15:24:54:68	S	29781151.650	80514.000	369.890
01	PTGR152	29/11/1998 00:00:00	9827	C		43200.00	24.00	IBPC	28/12/1998 15:25:02:81	N	888294.440	281.300	3157.820
01	PTGR152	29/11/1998 00:00:00	9827	P	9826	43200.00	24.00	IBPC	28/12/1998 15:24:54:46	S	16177192.360	42989.000	376.310
01	PTGR155	29/11/1998 00:00:00	9829	C		27000.00	15.00	IBPC	28/12/1998 15:25:03:08	N	503803.980	175.200	2875.590
01	PTGR155	29/11/1998 00:00:00	9829	P	9828	27000.00	15.00	IBPC	28/12/1998 15:24:54:85	S	10047653.810	26856.000	374.130
01	PTGR150	30/11/1998 00:00:00	9839	C		7200.00	4.00	IBPC	24/12/1998 10:01:29:34	N	155423.390	49.240	3156.450
01	PTCI160	30/11/1998 00:00:00	9831	P	9830	18000.00	10.00	IBPC	24/12/1998 10:01:17:86	S	6390718.880	17918.000	356.660
01	PTCI170	30/11/1998 00:00:00	9835	C		19800.00	11.00	IBPC	24/12/1998 10:01:28:74	N	396348.830	137.240	2888.000
01	PTGR120	30/11/1998 00:00:00	9836	P	9835	16200.00	9.00	IBPC	24/12/1998 10:01:18:96	S	6194817.330	16122.000	384.250
01	PTGR130	30/11/1998 00:00:00	9837	C		16800.00	12.00	IBPC	24/12/1998 10:01:29:06	N	400899.580	147.020	2726.840
01	PTCI111	30/11/1998 00:00:00	9833	C		3600.00	2.00	IBPC	24/12/1998 10:01:28:46	N	89814.360	31.050	2892.570
01	PTGR130	30/11/1998 00:00:00	9837	P	9836	16800.00	12.00	IBPC	24/12/1998 10:01:19:18	S	5793322.250	16732.000	346.240
01	PTCI111	30/11/1998 00:00:00	9833	P	9832	3600.00	2.00	IBPC	24/12/1998 10:01:18:3	S	1474541.450	3579.000	412.000
01	PTGR174	30/11/1998 00:00:00	9843	C		14400.00	8.00	IBPC	24/12/1998 10:01:29:89	N	265487.560	88.880	2987.030
01	PTGR155	30/11/1998 00:00:00	9841	P	9840	16200.00	9.00	IBPC	24/12/1998 10:01:20	S	6023893.830	16118.000	373.740
01	PTGR150	30/11/1998 00:00:00	9839	P	9838	7200.00	4.00	IBPC	24/12/1998 10:01:19:56	S	2674383.160	7173.000	372.840
01	PTGR174	30/11/1998 00:00:00	9843	P	9842	14400.00	8.00	IBPC	24/12/1998 10:01:20:39	S	5094266.230	14325.000	355.620
01	PTCI150	30/11/1998 00:00:00	9830	P	9829	36000.00	20.00	IBPC	24/12/1998 10:01:17:53	S	13387871.560	35836.000	373.590
01	PTGR162	30/11/1998 00:00:00	9834	P	9833	32400.00	18.00	IBPC	24/12/1998 10:01:18:46	S	11841795.700	32257.000	367.110
01	PTGR162	30/11/1998 00:00:00	9842	P	9841	12600.00	7.00	IBPC	24/12/1998 10:01:20:17	S	4604656.970	12539.000	367.230
01	PTGR162	30/11/1998 00:00:00	9834	C		32400.00	18.00	IBPC	24/12/1998 10:01:28:57	N	693958.910	208.820	3323.240
01	PTCI150	30/11/1998 00:00:00	9830	C		36000.00	20.00	IBPC	24/12/1998 10:01:28:02	N	743116.920	246.020	3020.550
01	PTGR152	30/11/1998 00:00:00	9840	P	9839	16200.00	9.00	IBPC	24/12/1998 10:01:19:78	S	6039534.440	16103.000	375.060
01	PTCI161	30/11/1998 00:00:00	9832	C		18000.00	10.00	IBPC	24/12/1998 10:01:28:3	N	366495.510	124.760	2937.600
01	PTCI161	30/11/1998 00:00:00	9832	P	9831	18000.00	10.00	IBPC	24/12/1998 10:01:18:08	S	6637624.700	17908.000	370.650
01	PTGR162	30/11/1998 00:00:00	9842	C		12600.00	7.00	IBPC	24/12/1998 10:01:29:72	N	269872.900	81.210	3323.150
01	PTGR152	30/11/1998 00:00:00	9840	C		16200.00	9.00	IBPC	24/12/1998 10:01:29:5	N	347971.870	105.490	3298.620
01	PTGR155	30/11/1998 00:00:00	9841	C		16200.00	9.00	IBPC	24/12/1998 10:01:29:61	N	302282.400	105.120	2875.590
01	PTGR142	30/11/1998 00:00:00	9838	C		16200.00	9.00	IBPC	24/12/1998 10:01:29:17	N	293680.490	110.770	2651.260
01	PTCI160	30/11/1998 00:00:00	9831	C		18000.00	10.00	IBPC	24/12/1998 10:01:28:13	N	375470.890	120.560	3114.390
01	PTGR142	30/11/1998 00:00:00	9838	P	9837	16200.00	9.00	IBPC	24/12/1998 10:01:19:4	S	5773415.280	16118.000	358.200
01	PTGR120	30/11/1998 00:00:00	9836	C		16200.00	9.00	IBPC	24/12/1998 10:01:28:9	N	486063.330	162.170	2997.250
01	PTCI170	30/11/1998 00:00:00	9835	P	9834	19800.00	11.00	IBPC	24/12/1998 10:01:18:74	S	6954070.980	19692.000	353.140
01	PTGR160	01/12/1998 00:00:00	9855	P	9854	18000.00	10.00	IBPC	15/01/1999 11:43:42:43	S	6224936.050	17901.000	347.740
01	PTRL153	01/12/1998 00:00:00	9846	P	9845	9000.00	5.00	IBPC	15/01/1999 11:43:40:23	S	3242227.150	8945.000	362.460
01	PTRL153	01/12/1998 00:00:00	9846	C		9000.00	5.00	IBPC	15/01/1999 11:44:25:71	N	301460.020	69.790	4319.530
01	PTRP155	01/12/1998 00:00:00	9849	C		32400.00	18.00	IBPC	15/01/1999 11:44:26:1	N	604663.380	210.240	2876.060
01	PTGR162	01/12/1998 00:00:00	9850	C		41400.00	23.00	IBPC	15/01/1999 11:44:26:26	N	887046.650	266.820	3324.510
01	PTRP156	01/12/1998 00:00:00	9847	P	9846	14400.00	8.00	IBPC	15/01/1999 11:43:40:51	S	5189854.570	14335.000	362.040
01	PTGR120	01/12/1998 00:00:00	9852	C		10800.00	6.00	IBPC	15/01/1999 11:44:26:59	N	320360.690	108.110	2963.280
01	PTGR120	01/12/1998 00:00:00	9852	P	9851	10800.00	6.00	IBPC	15/01/1999 11:43:41:72	S	4055933.820	10728.000	378.070
01	PTRP156	01/12/1998 00:00:00	9847	C		14400.00	8.00	IBPC	15/01/1999 11:44:25:82	N	345891.730	100.640	3436.920
01	PTGR160	01/12/1998 00:00:00	9855	C		18000.00	10.00	IBPC	15/01/1999 11:44:26:97	N	375610.390	120.560	3115.550
01	PTCI171	01/12/1998 00:00:00	9845	P	9844	36000.00	20.00	IBPC	15/01/1999 11:43:39:96	S	12730842.610	35797.000	355.640
01	PTGR152	01/12/1998 00:00:00	9853	C		32400.00	18.00	IBPC	15/01/1999 11:44:26:7	N	696195.300	210.980	3299.820
01	PTRP175	01/12/1998 00:00:00	9848	C		9000.00	5.00	IBPC	15/01/1999 11:44:25:99	N	214177.360	60.050	3566.650
01	PTGR152	01/12/1998 00:00:00	9853	P	9852	32400.00	18.00	IBPC	15/01/1999 11:43:41:94	S	11767133.840	32218.000	365.230
01	PTCI170	01/12/1998 00:00:00	9844	C		16200.00	9.00	IBPC	15/01/1999 11:44:25:38	N	324410.700	112.280	2889.300
01	PTGR162	01/12/1998 00:00:00	9850	P	9849	41400.00	23.00	IBPC	15/01/1999 11:43:41:22	S	14794850.030	41217.000	358.950
01	PTCI171	01/12/1998 00:00:00	9845	C		36000.00	20.00	IBPC	15/01/1999 11:44:25:55	N	709812.460	250.720	2831.100
01	PTRP155	01/12/1998 00:00:00	9849	P	9848	32400.00	18.00	IBPC	15/01/1999 11:43:41	S	11671644.910	32237.000	362.060
01	PTGR174	01/12/1998 00:00:00	9854	C		1800.00	1.00	IBPC	15/01/1999 11:44:26:86	N	33191.430	11.110	2987.530
01	PTGR176	01/12/1998 00:00:00	9851	C		21600.00	12.00	IBPC	15/01/1999 11:44:26:43	N	438148.210	134.290	3262.700
01	PTCI170	01/12/1998 00:00:00	9844	C	9843	16200.00	9.00	IBPC	15/01/1999 11:43:39:68	S	5541190.800	16109.000	343.980
01	PTRP175	01/12/1998 00:00:00	9848	P	9847	9000.00	5.00	IBPC	15/01/1999 11:43:40:78	S	3128495.970	8962.000	349.080
01	PTGR176	01/12/1998 00:00:00	9851	P	9850	21600.00	12.00	IBPC	15/01/1999 11:43:41:44	S	7594468.930	21512.000	353.030
01	PTGR174	01/12/1998 00:00:00	9854	P	9853	1800.00	1.00	IBPC	15/01/1999 11:43:42:21	S	624720.760	1790.000	349.010
01	PTRP123	02/12/1998 00:00:00	9864	P	9863	19800.00	11.00	IBPC	14/01/1999 08:34:20:38	S	7226385.900	19677.000	367.250
01	PTGR160	02/12/1998 00:00:00	9856	C		30600.00	17.00	IBPC	14/01/1999 08:34:32:68	N	638281.440	204.950	3114.330
01	PTGR160	02/12/1998 00:00:00	9856	P	9855	30600.00	17.00	IBPC	14/01/1999 08:34:18:73	S	10874188.450	30484.000	356.720
01	PTGR162	02/12/1998 00:00:00	9857	C		7200.00	4.00	IBPC	14/01/1999 08:34:32:96	N	154208.620	46.400	3323.460
01	PTRP155	02/12/1998 00:00:00	9859	P	9858	3600.00	2.00	IBPC	14/01/1999 08:34:19:33	S	1338874.670	3580.000	373.990
01	PTRP192	02/12/1998 00:00:00	9866	P	9865	1400.00	1.00	IBPC	14/01/1999 08:34:20:82	S	461621.600	1392.000	331.620
01	PTRP174	02/12/1998 00:00:00	9860	C		18000.00	10.00	IBPC	14/01/1999 08:34:33:4	N	331861.310	111.100	2987.050
01	PTGR152	02/12/1998 00:00:00	9871	C		12600.00	7.00	IBPC	14/01/1999 08:34:35:15	N	270636.960	82.050	3298.440
01	PTRP191	02/12/1998 00:00:00	9861	C		21000.00	15.00	IBPC	14/01/1999 08:34:33:72	N	333138.870	126.360	2636.430
01	PTGR162	02/12/1998 00:00:00	9857	P	9856	7200.00	4.00	IBPC	14/01/1999 08:34:18:95	S	2629449.590	7162.000	367.140
01	PTGR162	02/12/1998 00:00:00	9869	P	9868	27000.00	15.00	IBPC	14/01/1999 08:34:21:42	S	9861021.850	26856.000	367.180
01	PTGR130	02/12/1998 00:00:00	9870	C		22400.00	16.00	IBPC	14/01/1999 08:34:34:99	N	534530.430	196.030	2726.780
01	PTGR130	02/12/1998 00:00:00	9870	P	9869	22400.00	16.00	IBPC	14/01/1999 08:34:21:64	S	7718916.680	22301.000	346.120
01	PTGR190	02/12/1998 00:00:00	9868	P	9867	9000.00	9.00	IBPC	14/01/1999 08:34:21:2	S	2190354.000	8915.000	245.690
01	PTGR152	02/12/1998 00:00:00	9871	P	9870	12600.00	7.00	IBPC	14/01/1999 08:34:21:86	S	4700779.390	12528.000	375.220
01	PTRP155	02/12/1998 00:00:00	9859	C		3600.00	2.00	IBPC	14/01/1999 08:34:33:23	N	67174.260	23.360	2875.610
01	PTGR190	02/12/1998 00:00:00	9868	C		9000.00	9.00	IBPC	14/01/1999 08:34:34:71	N	155899.010	65.520	2379.410
01	PTRL172	02/12/1998 00:00:00	9865	C		3600.00	2.00	IBPC	14/01/1999 08:34:34:27	N	114154.860	26.470	4312.610
01	PTCI130	02/12/1998 00:00:00	9862	C		1400.00	1.00	IBPC	14/01/1999 08:34:33:89	N	33408.140	12.250	2727.200
01	PTCI130	02/12/1998 00:00:00	9862	P	9861	1400.00	1.00	IBPC	14/01/1999 08:34:19:94	S	482896.630	1394.000	346.410
01	PTRL172	02/12/1998 00:00:00	9865	P	9864	3600.00	2.00	IBPC	14/01/1999 08:34:20:6	S	1302507.280	3579.000	363.930
01	PTRP191	02/12/1998 00:00:00	9861	P	9860	21000.00	15.00	IBPC	14/01/1999 08:34:19:72	S	6935923.030	20918.000	331.580
01	PTCI150	02/12/1998 00:00:00	9867	C		10800.00	6.00	IBPC	14/01/1999 08:34:34:6	N	233128.570	73.870	3155.930
01	PTCI133	02/12/1998 00:00:00	9863	C		1400.00	1.00	IBPC	14/01/1999 08:34:34	N	40502.810	12.550	3227.320
01	PTCI150	02/12/1998 00:00:00	9867	P	9866	10800.00	6.00	IBPC	14/01/1999 08:34:20:98	S	4011662.340	10754.000	373.040
01	PTCI154	02/12/1998 00:00:00	9858	P	9857	9000.00	5.00	IBPC	14/01/1999 08:34:19:11	S	3362378.430	8959.000	375.310
01	PTRP174	02/12/1998 00:00:00	9860	P	9859	18000.00	10.00	IBPC	14/01/1999 08:34:19:55	S	6370900.130	17913.000	355.660
01	PTCI133	02/12/1998 00:00:00	9863	P	9862	1400.00	1.00	IBPC	14/01/1999 08:34:20:16	S	479379.440	1386.000	345.870
01	PTCI154	02/12/1998 00:00:00	9858	C		9000.00	5.00	IBPC	14/01/1999 08:34:33:12	N	234375.970	63.100	3714.360
01	PTRP192	02/12/1998 00:00:00	9866	C		1400.00	1.00	IBPC	14/01/1999 08:34:34:44	N	29638.350	9.120	3249.820
01	PTRP123	02/12/1998 00:00:00	9864	C		19800.00	11.00	IBPC	14/01/1999 08:34:34:11	N	522471.770	181.940	2871.670
01	PTGR162	02/12/1998 00:00:00	9869	C		27000.00	15.00	IBPC	14/01/1999 08:34:34:82	N	578282.290	174.020	3323.080
01	PTCI180	03/12/1998 00:00:00	9877	C		5400.00	3.00	IBPC	14/01/1999 08:38:44:13	N	97530.100	35.630	2737.300
01	PTGR174	03/12/1998 00:00:00	9873	P	9872	12600.00	7.00	IBPC	14/01/1999 08:36:55:38	S	4467298.420	12548.000	356.020
01	PTCI171	03/12/1998 00:00:00	9880	C		9000.00	5.00	IBPC	14/01/1999 08:38:44:57	N	177378.080	62.680	2829.900
01	PTCI150	03/12/1998 00:00:00	9878	C		25200.00	14.00	IBPC	14/01/1999 08:38:44:29	N	543966.610	172.350	3156.170
01	PTCI150	03/12/1998 00:00:00	9878	P	9877	25200.00	14.00	IBPC	14/01/1999 08:36:57:46	S	9356456.200	25077.000	373.110
01	PTGR176	03/12/1998 00:00:00	9872	P	9871	12600.00	7.00	IBPC	14/01/1999 08:36:54:94	S	4518699.780	12536.000	360.460
01	PTGR174	03/12/1998 00:00:00	9873	C		12600.00	7.00	IBPC	14/01/1999 08:38:43:58	N	232317.780	77.770	2987.240
01	PTCI171	03/12/1998 00:00:00	9880	P	9879	9000.00	5.00	IBPC	14/01/1999 08:36:57:9	S	3277598.780	8952.000	366.130
01	PTCI171	03/12/1998 00:00:00	9875	P	9874	9000.00	5.00	IBPC	14/01/1999 08:36:56:26	S	3277733.320	8951.000	366.190
01	PTCI180	03/12/1998 00:00:00	9877	P	9876	5400.00	3.00	IBPC	14/01/1999 08:36:57:19	S	1951799.880	5379.000	362.860
01	PTRP134	03/12/1998 00:00:00	9876	C		28000.00	20.00	IBPC	14/01/1999 08:38:43:97	N	528515.190	189.000	2796.380
01	PTGR152	03/12/1998 00:00:00	9874	C		14400.00	8.00	IBPC	14/01/1999 08:38:43:69	N	309299.390	93.770	3298.490
01	PTGR152	03/12/1998 00:00:00	9874	P	9873	14400.00	8.00	IBPC	14/01/1999 08:36:55:82	S	5380279.960	14337.000	375.270
01	PTGR152	03/12/1998 00:00:00	9881	C		16200.00	9.00	IBPC	14/01/1999 08:38:44:68	N	347961.810	105.490	3298.530
01	PTGR152	03/12/1998 00:00:00	9881	P	9880	16200.00	9.00	IBPC	14/01/1999 08:36:58:12	S	6046687.910	16113.000	375.270
01	PTGR155	03/12/1998 00:00:00	9882	C		18000.00	10.00	IBPC	14/01/1999 08:38:44:84	N	335892.510	116.800	2875.790
01	PTGR176	03/12/1998 00:00:00	9884	C		7200.00	4.00	IBPC	14/01/1999 08:38:45:12	N	145989.030	44.760	3261.600
01	PTRL141	03/12/1998 00:00:00	9879	P	9878	10800.00	6.00	IBPC	14/01/1999 08:36:57:68	S	3855529.190	10734.000	359.190
01	PTGR152	03/12/1998 00:00:00	9885	P	9884	5400.00	3.00	IBPC	14/01/1999 08:36:58:95	S	2017450.800	5375.000	375.340
01	PTGR152	03/12/1998 00:00:00	9885	C		5400.00	3.00	IBPC	14/01/1999 08:38:45:23	N	115987.270	35.160	3298.840
01	PTGR176	03/12/1998 00:00:00	9884	P	9883	7200.00	4.00	IBPC	14/01/1999 08:36:58:78	S	2586268.260	7170.000	360.710
01	PTRL141	03/12/1998 00:00:00	9879	C		10800.00	6.00	IBPC	14/01/1999 08:38:44:4	N	243332.070	71.880	3385.250
01	PTGR176	03/12/1998 00:00:00	9872	C		12600.00	7.00	IBPC	14/01/1999 08:38:43:42	N	255480.800	78.340	3261.180
01	PTGR174	03/12/1998 00:00:00	9883	P	9882	12600.00	7.00	IBPC	14/01/1999 08:36:58:51	S	4461020.800	12533.000	355.940
01	PTGR174	03/12/1998 00:00:00	9883	C		12600.00	7.00	IBPC	14/01/1999 08:38:44:95	N	232317.780	77.770	2987.240
01	PTRP134	03/12/1998 00:00:00	9876	P	9875	28000.00	20.00	IBPC	14/01/1999 08:36:56:81	S	9674037.130	27840.000	347.490
01	PTCI171	03/12/1998 00:00:00	9875	C		9000.00	5.00	IBPC	14/01/1999 08:38:43:86	N	177378.080	62.680	2829.900
01	PTGR155	03/12/1998 00:00:00	9882	P	9881	18000.00	10.00	IBPC	14/01/1999 08:36:58:29	S	6690994.160	17901.000	373.780
01	PTRP175	04/12/1998 00:00:00	9890	C		9000.00	5.00	IBPC	14/01/1999 08:43:41	N	213701.150	60.050	3558.720
01	PTGR152	04/12/1998 00:00:00	9886	P	9885	36000.00	20.00	IBPC	14/01/1999 08:41:23:36	S	13431551.450	35795.000	375.240
01	PTRP174	04/12/1998 00:00:00	9892	C		18000.00	10.00	IBPC	14/01/1999 08:43:41:28	N	331885.280	111.100	2987.270
01	PTRP155	04/12/1998 00:00:00	9889	P	9888	18000.00	10.00	IBPC	14/01/1999 08:41:24:02	S	6697119.480	17917.000	373.790
01	PTGR162	04/12/1998 00:00:00	9887	C		50400.00	28.00	IBPC	14/01/1999 08:43:40:62	N	1079687.420	324.830	3323.850
