id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro	id_bodega
01	PTGR155	26/09/2000 00:00:00	16938	MAMP140	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:55:21	S	
01	PTGR155	26/09/2000 00:00:00	16938	MAMP160	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:55:81	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP115	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:44:41	S	
01	PTGR155	26/09/2000 00:00:00	16938	MAMP155	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:55:7	S	
01	PTGR155	26/09/2000 00:00:00	16938	MAMP145	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:55:43	S	
01	PTGR155	26/09/2000 00:00:00	16938	MAMP130	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:54:93	S	
01	PTCI162	26/09/2000 00:00:00	16928	MIDR030	0	4.000	0	0	31.48	125.92	C		MLAP	06/10/2000 15:01:23:86	N	
01	PTGR155	26/09/2000 00:00:00	16938	MAMP135	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:55:1	S	
01	PTGR155	26/09/2000 00:00:00	16938	MAMP125	0	0	0	0	0	0	P	16937	MLAP	06/10/2000 11:13:54:82	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP000	2228860.000	11886.000	0	0	254.97	3030573.42	P	16925	MLAP	06/10/2000 11:12:41:01	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP210	0	0	0	0	0	0	P	16927	MLAP	06/10/2000 11:12:53:86	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP005	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:41:28	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP010	56532.000	197.000	0	0	869.83	171356.51	P	16925	MLAP	06/10/2000 11:12:41:44	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP015	45601.000	0	0	0	950.51	0	P	16925	MLAP	06/10/2000 11:12:41:55	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP020	85970.000	0	0	0	717.05	0	P	16925	MLAP	06/10/2000 11:12:41:72	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP025	848.000	0	0	0	402.99	0	P	16925	MLAP	06/10/2000 11:12:41:88	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP030	63971.000	2479.000	0	0	291.78	723322.62	P	16925	MLAP	06/10/2000 11:12:41:99	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP040	800672.000	1269.000	0	0	554.80	704041.20	P	16925	MLAP	06/10/2000 11:12:42:27	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP170	0	0	0	0	31.48	0	P	16927	MLAP	06/10/2000 11:12:52:98	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP045	183645.000	516.000	0	0	775.32	400065.12	P	16925	MLAP	06/10/2000 11:12:42:43	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP050	11148.000	378.000	0	0	31.16	11778.48	P	16925	MLAP	06/10/2000 11:12:42:54	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP060	0	0	0	0	49.33	0	P	16925	MLAP	06/10/2000 11:12:42:87	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP155	0	0	0	0	0	0	P	16927	MLAP	06/10/2000 11:12:51:61	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP065	281051.000	0	0	0	357.20	0	P	16925	MLAP	06/10/2000 11:12:42:98	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP070	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:43:15	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP080	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:43:42	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP135	0	0	0	0	0	0	P	16927	MLAP	06/10/2000 11:12:51:06	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP085	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:43:59	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP090	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:43:7	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP100	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:43:97	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP105	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:44:14	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP110	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:44:25	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP120	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:44:52	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP130	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:44:85	S	
01	PTRP191	26/09/2000 00:00:00	16927	MIDR115	0	3.000	0	0	7548.74	22646.22	C		MLAP	06/10/2000 15:01:23:59	N	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP140	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:45:12	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP145	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:45:23	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP150	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:45:4	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP105	0	0	0	0	0	0	P	16927	MLAP	06/10/2000 11:12:50:18	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP160	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:45:67	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP165	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:45:84	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP170	0	0	0	0	31.48	0	P	16925	MLAP	06/10/2000 11:12:45:95	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP085	0	0	0	0	0	0	P	16927	MLAP	06/10/2000 11:12:49:63	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP180	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:46:22	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP190	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:46:39	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP200	367690.000	0	0	0	529.26	0	P	16925	MLAP	06/10/2000 11:12:46:5	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP210	0	0	0	0	0	0	P	16925	MLAP	06/10/2000 11:12:46:83	S	
01	PTRP191	26/09/2000 00:00:00	16927	MAMP220	0	0	0	0	0	0	P	16925	MLAP	05/10/2000 12:20:39:28	S	
01	PTRP191	26/09/2000 00:00:00	16927	MIDR030	0	12.000	0	0	31.48	377.76	C		MLAP	06/10/2000 15:01:22:77	N	
01	PTRP191	26/09/2000 00:00:00	16927	MIDR055	0	12.960	0	0	1614.22	20920.29	C		MLAP	06/10/2000 15:01:23:04	N	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP055	401994.000	692.000	0	0	41.02	28385.84	P	16927	MLAP	06/10/2000 11:12:48:8	S	
01	PTRP191	26/09/2000 00:00:00	16927	MIDR065	0	49.200	0	0	130.34	6412.73	C		MLAP	06/10/2000 15:01:23:21	N	
01	PTRP191	26/09/2000 00:00:00	16927	MIDR100	0	1.920	0	0	3223.89	6189.87	C		MLAP	06/10/2000 15:01:23:48	N	
01	PTRP191	26/09/2000 00:00:00	16927	MIDR180	0	16.800	0	0	6999.96	117599.33	C		MLAP	06/10/2000 15:01:23:76	N	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP040	801859.000	1187.000	0	0	554.80	658547.60	P	16927	MLAP	06/10/2000 11:12:48:37	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP000	2299047.000	2165.000	0	0	254.97	552010.05	P	16935	MLAP	06/10/2000 11:13:36:37	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP005	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:36:64	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP010	57861.000	70.000	0	0	869.83	60888.10	P	16935	MLAP	06/10/2000 11:13:36:81	S	
01	PTCI162	26/09/2000 00:00:00	16928	MAMP025	848.000	0	0	0	402.99	0	P	16927	MLAP	06/10/2000 11:12:47:98	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP015	45880.000	0	0	0	950.51	0	P	16935	MLAP	06/10/2000 11:13:36:92	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP020	92472.000	0	0	0	717.05	0	P	16935	MLAP	06/10/2000 11:13:37:19	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP025	848.000	0	0	0	402.99	0	P	16935	MLAP	06/10/2000 11:13:37:36	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP030	63971.000	0	0	0	291.78	0	P	16935	MLAP	06/10/2000 11:13:37:52	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP035	2953.000	0	0	0	35.11	0	P	16935	MLAP	06/10/2000 11:13:37:63	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP040	826110.000	1084.000	0	0	554.80	601403.20	P	16935	MLAP	06/10/2000 11:13:37:8	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP045	193710.000	211.000	0	0	775.32	163592.52	P	16935	MLAP	06/10/2000 11:13:37:91	S	
01	PTGR162	26/09/2000 00:00:00	16932	MIDR115	0	61.160	0	0	7548.74	461680.94	C		MLAP	06/10/2000 15:01:29:41	N	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP050	11194.000	46.000	0	0	31.16	1433.36	P	16935	MLAP	06/10/2000 11:13:38:07	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP055	416931.000	0	0	0	41.02	0	P	16935	MLAP	06/10/2000 11:13:38:18	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP060	0	0	0	0	49.33	0	P	16935	MLAP	06/10/2000 11:13:38:35	S	
01	PTGR162	26/09/2000 00:00:00	16932	MIDR070	0	19.800	0	0	11958.76	236783.45	C		MLAP	06/10/2000 15:01:28:86	N	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP065	311178.000	0	0	0	357.20	0	P	16935	MLAP	06/10/2000 11:13:38:46	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP070	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:38:68	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP075	18700.000	0	0	0	656.36	0	P	16935	MLAP	06/10/2000 11:13:38:84	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAPM140	0	0	0	0	0	0	P	16931	MLAP	05/10/2000 12:21:06:8	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP080	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:01	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP085	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:12	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP090	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:28	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP095	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:39	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP100	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:56	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP105	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:67	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP110	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:83	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP175	0	0	0	0	0	0	P	16931	MLAP	06/10/2000 11:13:13:41	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP115	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:39:94	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP120	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:40:1	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP125	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:40:27	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP155	0	0	0	0	0	0	P	16931	MLAP	06/10/2000 11:13:12:86	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP130	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:40:43	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP135	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:40:6	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP140	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:40:71	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP135	0	0	0	0	0	0	P	16931	MLAP	06/10/2000 11:13:12:26	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP145	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:40:87	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP150	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:41:04	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP155	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:41:15	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP160	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:41:31	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP165	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:41:42	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP170	0	0	0	0	31.48	0	P	16935	MLAP	06/10/2000 11:13:41:59	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP175	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:41:7	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP095	0	0	0	0	0	0	P	16931	MLAP	06/10/2000 11:13:11:16	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP180	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:42:03	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP190	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:42:14	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP200	367690.000	0	0	0	529.26	0	P	16935	MLAP	06/10/2000 11:13:42:47	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP075	18700.000	0	0	0	656.36	0	P	16931	MLAP	06/10/2000 11:13:10:61	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP205	199299.000	0	0	0	529.67	0	P	16935	MLAP	06/10/2000 11:13:43:51	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP210	0	0	0	0	0	0	P	16935	MLAP	06/10/2000 11:13:43:68	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP215	1588.000	18.000	0	0	700.00	12600.00	P	16935	MLAP	06/10/2000 11:13:43:78	S	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP055	407407.000	3864.000	0	0	41.02	158501.28	P	16931	MLAP	06/10/2000 11:13:09:9	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAMP220	0	0	0	0	0	0	P	16935	MLAP	05/10/2000 12:21:33:98	S	
01	PTGR111	26/09/2000 00:00:00	16936	MAPM140	0	0	0	0	0	0	P	16935	MLAP	05/10/2000 12:21:34:09	S	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR030	0	2.000	0	0	31.48	62.96	C		MLAP	06/10/2000 15:01:36:28	N	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR055	0	2.160	0	0	1614.22	3486.72	C		MLAP	06/10/2000 15:01:37:16	N	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR065	0	11.400	0	0	130.34	1485.88	C		MLAP	06/10/2000 15:01:37:32	N	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR070	0	2.160	0	0	11958.76	25830.92	C		MLAP	06/10/2000 15:01:37:49	N	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR085	0	1.440	0	0	2110.52	3039.15	C		MLAP	06/10/2000 15:01:37:6	N	
01	PTGR162	26/09/2000 00:00:00	16932	MAMP015	45880.000	0	0	0	950.51	0	P	16931	MLAP	06/10/2000 11:13:07:7	S	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR090	0	0.180	0	0	18070.25	3252.65	C		MLAP	06/10/2000 15:01:37:93	N	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR095	0	0.216	0	0	16920.00	3654.72	C		MLAP	06/10/2000 15:01:38:09	N	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR100	0	0.420	0	0	3223.89	1354.03	C		MLAP	06/10/2000 15:01:38:26	N	
01	PTRP191	26/09/2000 00:00:00	16927	MAPM140	0	0	0	0	0	0	P	16925	MLAP	05/10/2000 12:20:39:44	S	
01	PTGR111	26/09/2000 00:00:00	16936	MIDR115	0	3.780	0	0	7548.74	28534.24	C		MLAP	06/10/2000 15:01:38:42	N	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP000	2381238.000	1128.000	0	0	254.97	287606.16	P	16945	MLAP	06/10/2000 11:14:48:21	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP005	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:48:49	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP015	45880.000	0	0	0	950.51	0	P	16945	MLAP	06/10/2000 11:14:48:76	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP020	93562.000	0	0	0	717.05	0	P	16945	MLAP	06/10/2000 11:14:48:87	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP025	848.000	0	0	0	402.99	0	P	16945	MLAP	06/10/2000 11:14:49:04	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP035	2953.000	0	0	0	35.11	0	P	16945	MLAP	06/10/2000 11:14:49:37	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP040	848481.000	340.000	0	0	554.80	188632.00	P	16945	MLAP	06/10/2000 11:14:49:53	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP045	198294.000	74.000	0	0	775.32	57373.68	P	16945	MLAP	06/10/2000 11:14:49:75	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP050	11194.000	0	0	0	31.16	0	P	16945	MLAP	06/10/2000 11:14:49:92	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP055	428922.000	174.000	0	0	41.02	7137.48	P	16945	MLAP	06/10/2000 11:14:50:03	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP060	0	0	0	0	49.33	0	P	16945	MLAP	06/10/2000 11:14:50:13	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP065	311178.000	0	0	0	357.20	0	P	16945	MLAP	06/10/2000 11:14:50:3	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP075	19376.000	27.000	0	0	656.36	17721.72	P	16945	MLAP	06/10/2000 11:14:50:57	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP080	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:50:9	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP085	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:51:07	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP095	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:52:33	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP100	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:52:5	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP105	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:52:61	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP115	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:52:94	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP120	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:53:05	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP125	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:53:21	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP130	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:53:32	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP135	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:53:49	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP140	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:53:65	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP145	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:53:81	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP155	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:54:09	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP160	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:54:2	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP165	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:54:36	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP175	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:54:64	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP180	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:54:97	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP190	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:55:13	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP200	367690.000	0	0	0	529.26	0	P	16945	MLAP	06/10/2000 11:14:55:3	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP205	199299.000	0	0	0	529.67	0	P	16945	MLAP	06/10/2000 11:14:55:46	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP005	0	0	0	0	0	0	P	16941	MLAP	06/10/2000 11:14:19:98	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP210	0	0	0	0	0	0	P	16945	MLAP	06/10/2000 11:14:55:57	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP215	2638.000	18.000	0	0	700.00	12600.00	P	16945	MLAP	06/10/2000 11:14:55:74	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP010	58963.000	76.000	0	0	869.83	66107.08	P	16941	MLAP	06/10/2000 11:14:20:09	S	
01	PTCI161	27/09/2000 00:00:00	16946	MAMP220	0	0	0	0	0	0	P	16945	MLAP	05/10/2000 12:22:41:49	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP015	45880.000	0	0	0	950.51	0	P	16941	MLAP	06/10/2000 11:14:20:26	S	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR030	0	1.000	0	0	31.48	31.48	C		MLAP	06/10/2000 15:01:59:29	N	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR055	0	1.080	0	0	1614.22	1743.36	C		MLAP	06/10/2000 15:01:59:62	N	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR065	0	4.800	0	0	130.34	625.63	C		MLAP	06/10/2000 15:01:59:73	N	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR070	0	0.900	0	0	11958.76	10762.88	C		MLAP	06/10/2000 15:01:59:9	N	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP025	848.000	0	0	0	402.99	0	P	16941	MLAP	06/10/2000 11:14:20:53	S	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR085	0	0.450	0	0	2110.52	949.73	C		MLAP	06/10/2000 15:02:00:17	N	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP030	63971.000	0	0	0	291.78	0	P	16941	MLAP	06/10/2000 11:14:20:75	S	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR100	0	0.210	0	0	3223.89	677.02	C		MLAP	06/10/2000 15:02:00:34	N	
01	PTCI161	27/09/2000 00:00:00	16946	MIDR115	0	2.350	0	0	7548.74	17739.54	C		MLAP	06/10/2000 15:02:00:45	N	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP035	2953.000	0	0	0	35.11	0	P	16941	MLAP	06/10/2000 11:14:21:02	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP040	844392.000	2021.000	0	0	554.80	1121250.80	P	16941	MLAP	06/10/2000 11:14:21:19	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP045	197438.000	277.000	0	0	775.32	214763.64	P	16941	MLAP	06/10/2000 11:14:21:3	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP055	426635.000	970.000	0	0	41.02	39789.40	P	16941	MLAP	06/10/2000 11:14:21:57	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP060	0	0	0	0	49.33	0	P	16941	MLAP	06/10/2000 11:14:21:74	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP065	311178.000	0	0	0	357.20	0	P	16941	MLAP	06/10/2000 11:14:21:9	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP000	2425733.000	25682.000	0	0	254.97	6548139.54	P	16951	MLAP	06/10/2000 11:15:31:49	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP005	0	0	0	0	0	0	P	16951	MLAP	06/10/2000 11:15:31:82	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP075	19349.000	0	0	0	656.36	0	P	16941	MLAP	06/10/2000 11:14:22:29	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP015	45880.000	0	0	0	950.51	0	P	16951	MLAP	06/10/2000 11:15:32:1	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP020	94415.000	417.000	0	0	717.05	299009.85	P	16951	MLAP	06/10/2000 11:15:32:21	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP025	848.000	0	0	0	402.99	0	P	16951	MLAP	06/10/2000 11:15:32:37	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP080	0	0	0	0	0	0	P	16941	MLAP	06/10/2000 11:14:22:45	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP030	66352.000	304.000	0	0	291.78	88701.12	P	16951	MLAP	06/10/2000 11:15:32:54	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP035	2953.000	0	0	0	35.11	0	P	16951	MLAP	06/10/2000 11:15:32:7	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP040	865045.000	11515.000	0	0	554.80	6388522.00	P	16951	MLAP	06/10/2000 11:15:32:87	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP085	0	0	0	0	0	0	P	16941	MLAP	06/10/2000 11:14:22:62	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP050	12253.000	718.000	0	0	31.16	22372.88	P	16951	MLAP	06/10/2000 11:15:33:14	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP055	429917.000	0	0	0	41.02	0	P	16951	MLAP	06/10/2000 11:15:33:31	S	
01	PTGR120	27/09/2000 00:00:00	16952	MAMP065	311178.000	0	0	0	357.20	0	P	16951	MLAP	06/10/2000 11:15:33:58	S	
01	PTCI150	27/09/2000 00:00:00	16942	MAMP090	0	0	0	0	0	0	P	16941	MLAP	06/10/2000 11:14:22:78	S	
