id_empresa	id_formula	fecha	cant_producida	n_batches	cant_m_prima_usada	costo_m_prima_usada	costo_unitario_diario	id_usuario	fec_registro
01	PTGR162	21/09/1998 00:00:00	32400.000	18.000	32434.000	11312556.090	348.790	IBPC	30/09/1998 14:40:07:89
01	PTRP191	21/09/1998 00:00:00	14000.000	10.000	14019.860	4310637.180	307.470	IBPC	30/09/1998 14:40:08
01	PTGR155	21/09/1998 00:00:00	12600.000	7.000	12606.890	4179394.970	331.520	IBPC	30/09/1998 14:40:07:89
01	PTGR150	21/09/1998 00:00:00	66600.000	37.000	66654.680	23470111.340	352.110	IBPC	30/09/1998 14:40:07:84
01	PTCI130	21/09/1998 00:00:00	2800.000	2.000	2803.380	908412.990	324.040	IBPC	30/09/1998 14:40:07:73
01	PTGR111	21/09/1998 00:00:00	3600.000	2.000	3602.310	1334140.800	370.360	IBPC	30/09/1998 14:40:07:78
01	PTGR152	21/09/1998 00:00:00	43200.000	24.000	43238.860	15240271.390	352.470	IBPC	30/09/1998 14:40:07:89
01	PTRP134	21/09/1998 00:00:00	19600.000	14.000	19626.600	6260573.330	318.980	IBPC	30/09/1998 14:40:08
01	PTCI131	21/09/1998 00:00:00	21000.000	15.000	21011.880	6868658.730	326.890	IBPC	30/09/1998 14:40:07:73
01	PTCI152	21/09/1998 00:00:00	10800.000	6.000	10812.970	3851219.960	356.170	IBPC	30/09/1998 14:40:07:78
01	PTCI161	21/09/1998 00:00:00	9000.000	5.000	9010.660	3077813.360	341.570	IBPC	30/09/1998 14:40:07:78
01	PTGR174	21/09/1998 00:00:00	25200.000	14.000	25192.600	8169053.220	324.260	IBPC	30/09/1998 14:40:07:95
01	PTRL153	21/09/1998 00:00:00	14400.000	8.000	14407.660	5181205.850	359.610	IBPC	30/09/1998 14:40:07:95
01	PTGR162	22/09/1998 00:00:00	81000.000	45.000	81104.000	27677245.710	341.260	CAGS	23/09/1998 09:30:35:6
01	PTCI150	22/09/1998 00:00:00	36000.000	20.000	36018.420	12431669.070	345.150	CAGS	23/09/1998 09:30:35:44
01	PTCI160	22/09/1998 00:00:00	36000.000	20.000	36015.620	12165710.170	337.790	CAGS	23/09/1998 09:30:35:49
01	PTGR130	22/09/1998 00:00:00	8400.000	6.000	8416.150	2703243.130	321.200	CAGS	23/09/1998 09:30:35:6
01	PTRP123	22/09/1998 00:00:00	16200.000	9.000	16210.800	5463828.350	337.050	CAGS	23/09/1998 09:30:35:71
01	PTCI165	22/09/1998 00:00:00	9000.000	5.000	9016.760	3034351.330	336.520	CAGS	23/09/1998 09:30:35:55
01	PTCI122	22/09/1998 00:00:00	5400.000	3.000	5414.430	1970865.510	364.000	CAGS	23/09/1998 09:30:35:38
01	PTCI164	22/09/1998 00:00:00	10800.000	6.000	10802.990	3640664.130	337.010	CAGS	23/09/1998 09:30:35:55
01	PTCI161	22/09/1998 00:00:00	5400.000	3.000	5404.990	1827328.140	338.080	CAGS	23/09/1998 09:30:35:49
01	PTRL174	22/09/1998 00:00:00	5400.000	3.000	5402.320	1902804.730	352.220	CAGS	23/09/1998 09:30:35:71
01	PTRP192	22/09/1998 00:00:00	2800.000	2.000	2805.170	868934.240	309.760	CAGS	23/09/1998 09:30:35:82
01	PTRL172	22/09/1998 00:00:00	5400.000	3.000	5408.920	1859039.180	343.700	CAGS	23/09/1998 09:30:35:66
01	PTRL124	22/09/1998 00:00:00	3600.000	2.000	3603.840	1279497.070	355.040	CAGS	23/09/1998 09:30:35:66
01	PTRP134	22/09/1998 00:00:00	8400.000	6.000	8411.400	2674448.940	317.960	CAGS	23/09/1998 09:30:35:71
01	PTRP156	22/09/1998 00:00:00	12600.000	7.000	12618.190	4208300.880	333.510	CAGS	23/09/1998 09:30:35:77
01	PTGR152	22/09/1998 00:00:00	32400.000	18.000	32434.900	11269501.320	347.450	CAGS	23/09/1998 09:30:35:6
01	PTCI111	22/09/1998 00:00:00	5400.000	3.000	5408.040	1973659.720	364.950	CAGS	23/09/1998 09:30:35:38
01	PTRP175	22/09/1998 00:00:00	12600.000	7.000	12607.600	4115817.480	326.460	CAGS	23/09/1998 09:30:35:77
01	PTRP155	23/09/1998 00:00:00	36000.000	20.000	36043.400	11858643.020	329.010	CAGS	24/09/1998 08:59:39:73
01	PTGR155	23/09/1998 00:00:00	10800.000	6.000	10809.620	3554327.750	328.810	CAGS	24/09/1998 08:59:39:67
01	PTGR150	23/09/1998 00:00:00	57600.000	32.000	57600.070	19870936.810	344.980	CAGS	24/09/1998 08:59:39:62
01	PTGR170	23/09/1998 00:00:00	16200.000	9.000	16208.070	5357001.660	330.510	CAGS	24/09/1998 08:59:39:67
01	PTRP134	23/09/1998 00:00:00	28000.000	20.000	28049.000	8917952.850	317.940	CAGS	24/09/1998 08:59:39:73
01	PTCI161	23/09/1998 00:00:00	55800.000	31.000	55834.260	18835675.310	337.350	CAGS	24/09/1998 08:59:39:56
01	PTCI150	23/09/1998 00:00:00	18000.000	10.000	17982.210	6189592.900	344.210	CAGS	24/09/1998 08:59:39:51
01	PTGR120	23/09/1998 00:00:00	9000.000	5.000	9016.880	3216360.200	356.700	CAGS	24/09/1998 08:59:39:56
01	PTCI160	23/09/1998 00:00:00	18000.000	10.000	18024.810	6091621.070	337.960	CAGS	24/09/1998 08:59:39:51
01	PTGR152	23/09/1998 00:00:00	61200.000	34.000	61074.470	21189862.390	346.950	CAGS	24/09/1998 08:59:39:62
01	PTCI160	24/09/1998 00:00:00	36000.000	20.000	36042.620	12611206.970	349.900	IBPC	30/09/1998 15:07:41:04
01	PTCI161	24/09/1998 00:00:00	27000.000	15.000	27016.970	9431648.300	349.100	IBPC	30/09/1998 15:07:41:04
01	PTGR174	24/09/1998 00:00:00	7200.000	4.000	7212.740	2377520.710	329.630	IBPC	30/09/1998 15:07:41:15
01	PTGR150	24/09/1998 00:00:00	54000.000	30.000	54029.630	19321771.280	357.610	IBPC	30/09/1998 15:07:41:09
01	PTCI150	24/09/1998 00:00:00	36000.000	20.000	36020.420	12879781.020	357.570	IBPC	30/09/1998 15:07:40:98
01	PTGR152	24/09/1998 00:00:00	5400.000	3.000	5408.480	1949073.510	360.370	IBPC	30/09/1998 15:07:41:09
01	PTGR162	25/09/1998 00:00:00	12600.000	7.000	12621.780	4327182.060	342.830	CAGS	26/09/1998 08:18:13:03
01	PTGR176	25/09/1998 00:00:00	16200.000	9.000	16226.220	5442945.590	335.440	CAGS	26/09/1998 08:18:13:03
01	PTGR155	25/09/1998 00:00:00	12600.000	7.000	12613.890	4161873.900	329.940	CAGS	26/09/1998 08:18:12:97
01	PTGR152	25/09/1998 00:00:00	72000.000	40.000	72066.440	25158579.350	349.100	CAGS	26/09/1998 08:18:12:97
01	PTGR150	25/09/1998 00:00:00	16200.000	9.000	16210.490	5620518.350	346.720	CAGS	26/09/1998 08:18:12:97
01	PTRP155	25/09/1998 00:00:00	36000.000	20.000	36060.400	11891150.310	329.760	CAGS	26/09/1998 08:18:13:08
01	PTRP134	25/09/1998 00:00:00	11200.000	8.000	11225.200	3561993.310	317.320	CAGS	26/09/1998 08:18:13:03
01	PTCI161	25/09/1998 00:00:00	25200.000	14.000	25234.630	8553271.070	338.950	CAGS	26/09/1998 08:18:12:92
01	PTGR162	26/09/1998 00:00:00	3600.000	2.000	3599.220	1232548.300	342.450	CAGS	28/09/1998 08:28:16:28
01	PTGR152	26/09/1998 00:00:00	19800.000	11.000	19822.770	6921231.090	349.160	CAGS	28/09/1998 08:28:16:22
01	PTGR152	28/09/1998 00:00:00	48600.000	27.000	48649.830	16879009.770	346.950	CAGS	29/09/1998 09:05:47:12
01	PTRP134	28/09/1998 00:00:00	16800.000	12.000	16828.680	5338849.280	317.250	CAGS	29/09/1998 09:05:47:18
01	PTGR120	28/09/1998 00:00:00	16200.000	9.000	16220.190	5760733.570	355.160	CAGS	29/09/1998 09:05:47:07
01	PTRP191	28/09/1998 00:00:00	5600.000	4.000	5601.540	1702929.410	304.010	CAGS	29/09/1998 09:05:47:18
01	PTGR130	28/09/1998 00:00:00	9800.000	7.000	9817.700	3147084.120	320.550	CAGS	29/09/1998 09:05:47:07
01	PTGR162	28/09/1998 00:00:00	81000.000	45.000	81071.590	27604873.740	340.500	CAGS	29/09/1998 09:05:47:12
01	PTCI150	28/09/1998 00:00:00	36000.000	20.000	36049.840	12420037.930	344.520	CAGS	29/09/1998 09:05:47:01
01	PTRP191	29/09/1998 00:00:00	8400.000	6.000	8416.300	2557465.770	303.870	CAGS	30/09/1998 09:04:42:97
01	PTGR152	29/09/1998 00:00:00	36000.000	20.000	36073.840	12449900.710	345.120	CAGS	30/09/1998 09:04:42:92
01	PTCI152	29/09/1998 00:00:00	9000.000	5.000	9009.710	3121706.270	346.480	CAGS	30/09/1998 09:04:42:75
01	PTGR142	29/09/1998 00:00:00	16200.000	9.000	16218.740	5363030.970	330.670	CAGS	30/09/1998 09:04:42:86
01	PTGA500	29/09/1998 00:00:00	1840.000	2.000	1844.000	414153.960	224.600	CAGS	30/09/1998 09:04:42:81
01	PTGA501	29/09/1998 00:00:00	2760.000	3.000	2767.000	698924.840	252.590	CAGS	30/09/1998 09:04:42:86
01	PTCI150	29/09/1998 00:00:00	18000.000	10.000	18015.920	6197921.160	344.020	CAGS	30/09/1998 09:04:42:7
01	PTRL153	29/09/1998 00:00:00	14400.000	8.000	14415.580	5066939.150	351.490	CAGS	30/09/1998 09:04:42:92
01	PTCI164	29/09/1998 00:00:00	10800.000	6.000	10815.930	3627217.220	335.360	CAGS	30/09/1998 09:04:42:75
01	PTCI165	29/09/1998 00:00:00	10800.000	6.000	10826.250	3625443.090	334.880	CAGS	30/09/1998 09:04:42:81
01	PTCI130	30/09/1998 00:00:00	16800.000	12.000	16829.540	5920852.350	351.810	IBPC	21/10/1998 09:08:53:82
01	PTCI135	30/09/1998 00:00:00	5600.000	4.000	5611.490	2014685.900	359.030	IBPC	21/10/1998 09:08:53:87
01	PTCI131	30/09/1998 00:00:00	30800.000	22.000	30842.060	10936286.550	354.590	IBPC	21/10/1998 09:08:53:87
01	PTGR152	30/09/1998 00:00:00	61200.000	34.000	61324.270	23395876.590	381.510	IBPC	21/10/1998 09:08:53:92
01	PTRL172	30/09/1998 00:00:00	7200.000	4.000	7215.190	2737484.690	379.410	IBPC	21/10/1998 09:08:53:98
01	PTGR111	01/10/1998 00:00:00	9000.000	5.000	9008.720	3612723.960	401.030	IBPC	10/12/1998 15:59:44:93
01	PTCI160	01/10/1998 00:00:00	36000.000	20.000	36071.640	13073212.730	362.420	IBPC	10/12/1998 15:59:44:93
01	PTGR162	01/10/1998 00:00:00	64800.000	36.000	64892.070	23653231.190	364.500	IBPC	10/12/1998 15:59:45:04
01	PTGR174	01/10/1998 00:00:00	27000.000	15.000	27041.660	9532171.740	352.500	IBPC	10/12/1998 15:59:45:04
01	PTRP123	01/10/1998 00:00:00	7200.000	4.000	7209.760	2663587.970	369.440	IBPC	10/12/1998 15:59:45:04
01	PTGR150	01/10/1998 00:00:00	45000.000	25.000	45065.550	16553082.640	367.310	IBPC	10/12/1998 15:59:44:98
01	PTGR142	01/10/1998 00:00:00	9000.000	5.000	9008.990	3233637.490	358.930	IBPC	10/12/1998 15:59:44:98
01	PTGR120	01/10/1998 00:00:00	18000.000	10.000	18039.760	7009983.290	388.590	IBPC	10/12/1998 15:59:44:98
01	PTGR176	01/10/1998 00:00:00	27000.000	15.000	27044.780	9707827.870	358.950	IBPC	10/12/1998 15:59:45:04
01	PTRP175	01/10/1998 00:00:00	14400.000	8.000	14431.620	5157200.610	357.350	IBPC	10/12/1998 15:59:45:09
01	PTRP156	01/10/1998 00:00:00	12600.000	7.000	12614.190	4628492.470	366.930	IBPC	10/12/1998 15:59:45:09
01	PTGR155	01/10/1998 00:00:00	5400.000	3.000	5401.810	1955195.750	361.950	IBPC	10/12/1998 15:59:44:98
01	PTRP155	01/10/1998 00:00:00	12600.000	7.000	12603.890	4558945.820	361.710	IBPC	10/12/1998 15:59:45:09
01	PTCI111	02/10/1998 00:00:00	18000.000	10.000	18033.040	6807084.430	377.480	IBPC	04/12/1998 17:52:22:19
01	PTCI160	02/10/1998 00:00:00	54000.000	30.000	54107.960	18666023.160	344.980	IBPC	04/12/1998 17:52:22:19
01	PTCI150	02/10/1998 00:00:00	18000.000	10.000	18034.620	6367621.420	353.080	IBPC	04/12/1998 17:52:22:19
01	PTGR150	02/10/1998 00:00:00	19800.000	11.000	19820.880	6994905.430	352.910	IBPC	04/12/1998 17:52:22:24
01	PTGR176	02/10/1998 00:00:00	16200.000	9.000	16223.270	5523963.760	340.500	IBPC	04/12/1998 17:52:22:24
01	PTCI161	02/10/1998 00:00:00	52200.000	29.000	52281.390	18040018.820	345.060	IBPC	04/12/1998 17:52:22:19
01	PTGR152	02/10/1998 00:00:00	32400.000	18.000	32453.440	11548848.570	355.860	IBPC	04/12/1998 17:52:22:24
01	PTRP155	02/10/1998 00:00:00	23400.000	13.000	23414.510	7887833.610	336.880	IBPC	04/12/1998 17:52:22:3
01	PTRP134	02/10/1998 00:00:00	28000.000	20.000	28062.800	9098493.690	324.220	IBPC	04/12/1998 17:52:22:3
01	PTGR162	02/10/1998 00:00:00	48600.000	27.000	48652.300	16960559.760	348.610	IBPC	04/12/1998 17:52:22:24
01	PTRL124	03/10/1998 00:00:00	1800.000	1.000	1803.400	751577.370	416.760	IBPC	23/12/1998 17:07:32:65
01	PTRP155	03/10/1998 00:00:00	36000.000	20.000	36035.400	13920243.860	386.290	IBPC	23/12/1998 17:07:32:65
01	PTGR174	03/10/1998 00:00:00	10800.000	6.000	10814.060	4073343.810	376.670	IBPC	23/12/1998 17:07:32:6
01	PTGR120	03/10/1998 00:00:00	7200.000	4.000	7215.100	2979243.600	412.920	IBPC	23/12/1998 17:07:32:6
01	PTCI161	03/10/1998 00:00:00	19800.000	11.000	19815.490	7635655.840	385.340	IBPC	23/12/1998 17:07:32:6
01	PTGR150	03/10/1998 00:00:00	3600.000	2.000	3605.520	1401303.620	388.660	IBPC	23/12/1998 17:07:32:6
01	PTGR160	05/10/1998 00:00:00	16200.000	9.000	16219.670	5606283.950	345.650	IBPC	04/12/1998 17:52:22:52
01	PTGR142	05/10/1998 00:00:00	27000.000	15.000	27073.020	8991105.970	332.110	IBPC	04/12/1998 17:52:22:46
01	PTGR152	05/10/1998 00:00:00	32400.000	18.000	32440.600	11555789.450	356.210	IBPC	04/12/1998 17:52:22:52
01	PTGR120	05/10/1998 00:00:00	9000.000	5.000	9019.980	3246896.300	359.970	IBPC	04/12/1998 17:52:22:46
01	PTCI121	05/10/1998 00:00:00	34200.000	19.000	34106.480	12313481.280	361.030	IBPC	04/12/1998 17:52:22:41
01	PTGR162	05/10/1998 00:00:00	64800.000	36.000	64881.430	22584330.040	348.090	IBPC	04/12/1998 17:52:22:52
01	PTCI161	05/10/1998 00:00:00	18000.000	10.000	18043.010	6180741.030	342.560	IBPC	04/12/1998 17:52:22:46
01	PTGR150	05/10/1998 00:00:00	32400.000	18.000	32437.880	11467578.950	353.520	IBPC	04/12/1998 17:52:22:46
01	PTCI130	05/10/1998 00:00:00	22400.000	16.000	22439.790	7268794.100	323.920	IBPC	04/12/1998 17:52:22:41
01	PTCI131	05/10/1998 00:00:00	18200.000	13.000	18258.810	5981368.080	327.590	IBPC	04/12/1998 17:52:22:41
01	PTCI150	06/10/1998 00:00:00	36000.000	20.000	35910.420	13353159.430	371.850	IBPC	11/12/1998 09:12:03:03
01	PTRP155	06/10/1998 00:00:00	16200.000	9.000	16214.720	5784200.860	356.730	IBPC	11/12/1998 09:12:03:2
01	PTGR142	06/10/1998 00:00:00	5400.000	3.000	5415.200	1891430.760	349.280	IBPC	11/12/1998 09:12:03:09
01	PTCI135	06/10/1998 00:00:00	9800.000	7.000	9832.430	3428333.760	348.680	IBPC	11/12/1998 09:12:03:03
01	PTCI152	06/10/1998 00:00:00	7200.000	4.000	7216.240	2686642.270	372.310	IBPC	11/12/1998 09:12:03:09
01	PTGR176	06/10/1998 00:00:00	36000.000	20.000	36055.420	12789194.440	354.710	IBPC	11/12/1998 09:12:03:2
01	PTGR150	06/10/1998 00:00:00	18000.000	10.000	18025.710	6706452.020	372.050	IBPC	11/12/1998 09:12:03:14
01	PTGR162	06/10/1998 00:00:00	64800.000	36.000	64876.760	23913255.550	368.600	IBPC	11/12/1998 09:12:03:14
01	PTGR155	06/10/1998 00:00:00	9000.000	5.000	9014.400	3216300.920	356.800	IBPC	11/12/1998 09:12:03:14
01	PTCI133	06/10/1998 00:00:00	8400.000	6.000	8427.970	2999637.390	355.910	IBPC	11/12/1998 09:12:03:03
01	PTGR174	06/10/1998 00:00:00	16200.000	9.000	16219.910	5646126.380	348.100	IBPC	11/12/1998 09:12:03:14
01	PTCI161	06/10/1998 00:00:00	36000.000	20.000	36071.020	12989749.870	360.120	IBPC	11/12/1998 09:12:03:09
01	PTGR152	06/10/1998 00:00:00	32400.000	18.000	32438.600	12072171.020	372.150	IBPC	11/12/1998 09:12:03:14
01	PTCI160	06/10/1998 00:00:00	16200.000	9.000	16232.670	5948892.250	366.480	IBPC	11/12/1998 09:12:03:09
01	PTRL110	07/10/1998 00:00:00	1800.000	1.000	1798.310	684348.420	380.550	IBPC	09/10/1998 08:24:13:4
01	PTGR152	07/10/1998 00:00:00	36000.000	20.000	36043.220	12811776.790	355.460	IBPC	09/10/1998 08:24:13:29
01	PTGR120	07/10/1998 00:00:00	14400.000	8.000	14427.370	5180782.400	359.090	IBPC	09/10/1998 08:24:13:23
01	PTCI164	07/10/1998 00:00:00	7200.000	4.000	7220.320	2503949.520	346.790	IBPC	09/10/1998 08:24:13:18
01	PTCI165	07/10/1998 00:00:00	7200.000	4.000	7219.170	2490189.520	344.940	IBPC	09/10/1998 08:24:13:18
01	PTRP155	07/10/1998 00:00:00	19800.000	11.000	19822.880	6611082.060	333.510	IBPC	09/10/1998 08:24:13:51
01	PTRP156	07/10/1998 00:00:00	5400.000	3.000	5404.940	1827943.680	338.200	IBPC	09/10/1998 08:24:13:56
01	PTRL153	07/10/1998 00:00:00	5400.000	3.000	5409.870	1958486.090	362.020	IBPC	09/10/1998 08:24:13:45
01	PTGR150	07/10/1998 00:00:00	16200.000	9.000	16213.440	5716556.760	352.580	IBPC	09/10/1998 08:24:13:23
01	PTGR162	07/10/1998 00:00:00	72000.000	40.000	72112.840	25142592.470	348.660	IBPC	09/10/1998 08:24:13:34
01	PTRP134	07/10/1998 00:00:00	28000.000	20.000	28054.200	8967416.400	319.650	IBPC	09/10/1998 08:24:13:51
01	PTGR174	07/10/1998 00:00:00	14400.000	8.000	14425.920	4708841.450	326.420	IBPC	09/10/1998 08:24:13:34
01	PTRP174	07/10/1998 00:00:00	12600.000	7.000	12619.930	4121167.680	326.560	IBPC	09/10/1998 08:24:13:56
01	PTGR160	07/10/1998 00:00:00	7200.000	4.000	7213.960	2488831.920	345.000	IBPC	09/10/1998 08:24:13:29
01	PTRL124	07/10/1998 00:00:00	5400.000	3.000	5404.260	1970950.860	364.700	IBPC	09/10/1998 08:24:13:4
01	PTRP123	07/10/1998 00:00:00	3600.000	2.000	3608.420	1244932.820	345.010	IBPC	09/10/1998 08:24:13:45
01	PTCI160	07/10/1998 00:00:00	19800.000	11.000	19871.150	6852809.380	344.860	IBPC	09/10/1998 08:24:13:12
01	PTRP191	08/10/1998 00:00:00	4200.000	3.000	4206.580	1449390.290	344.550	IBPC	11/12/1998 09:46:48:61
01	PTRP155	08/10/1998 00:00:00	16200.000	9.000	16209.720	6150120.390	379.410	IBPC	11/12/1998 09:46:48:61
01	PTGR152	08/10/1998 00:00:00	27000.000	15.000	27029.170	10652968.430	394.130	IBPC	11/12/1998 09:46:48:55
01	PTCI160	08/10/1998 00:00:00	36000.000	20.000	36081.820	14049014.270	389.370	IBPC	11/12/1998 09:46:48:5
01	PTCI150	08/10/1998 00:00:00	36000.000	20.000	36042.420	14228282.340	394.760	IBPC	11/12/1998 09:46:48:5
01	PTGR155	08/10/1998 00:00:00	12600.000	7.000	12629.560	4797317.760	379.850	IBPC	11/12/1998 09:46:48:55
01	PTGR150	08/10/1998 00:00:00	27000.000	15.000	27026.070	10667877.630	394.730	IBPC	11/12/1998 09:46:48:5
01	PTCI161	08/10/1998 00:00:00	36000.000	20.000	36079.020	13758323.150	381.340	IBPC	11/12/1998 09:46:48:5
01	PTGR176	08/10/1998 00:00:00	39600.000	22.000	39676.570	14899994.940	375.540	IBPC	11/12/1998 09:46:48:55
01	PTGR174	08/10/1998 00:00:00	3600.000	2.000	3602.980	1337825.920	371.310	IBPC	11/12/1998 09:46:48:55
01	PTCI120	08/10/1998 00:00:00	5400.000	3.000	5408.390	2233696.510	413.010	IBPC	11/12/1998 09:46:48:44
01	PTRP174	08/10/1998 00:00:00	5400.000	3.000	5405.970	2008109.910	371.460	IBPC	11/12/1998 09:46:48:61
01	PTGR162	08/10/1998 00:00:00	41400.000	23.000	41445.730	16213808.110	391.210	IBPC	11/12/1998 09:46:48:55
01	PTCI150	10/10/1998 00:00:00	36000.000	20.000	36062.420	14013423.860	388.590	IBPC	11/12/1998 09:33:19:45
01	PTGR152	10/10/1998 00:00:00	9000.000	5.000	9015.050	3818505.790	423.570	IBPC	11/12/1998 09:33:19:5
01	PTCI160	10/10/1998 00:00:00	36000.000	20.000	36048.820	14164238.560	392.920	IBPC	11/12/1998 09:33:19:45
01	PTGA501	13/10/1998 00:00:00	1840.000	2.000	1844.000	492836.330	267.260	IBPC	11/12/1998 09:34:51:12
01	PTGR155	13/10/1998 00:00:00	14400.000	8.000	14409.440	5608305.980	389.210	IBPC	11/12/1998 09:34:51:12
01	PTGR152	13/10/1998 00:00:00	16200.000	9.000	16220.300	6430449.850	396.440	IBPC	11/12/1998 09:34:51:12
01	PTGR150	13/10/1998 00:00:00	32400.000	18.000	32443.880	12879723.540	396.980	IBPC	11/12/1998 09:34:51:12
01	PTGA500	13/10/1998 00:00:00	920.000	1.000	926.000	212456.530	229.430	IBPC	11/12/1998 09:34:51:06
01	PTCI161	13/10/1998 00:00:00	36000.000	20.000	36078.020	13882374.940	384.790	IBPC	11/12/1998 09:34:51:06
01	PTGR176	13/10/1998 00:00:00	48600.000	27.000	48696.920	18419314.910	378.240	IBPC	11/12/1998 09:34:51:17
01	PTGR162	13/10/1998 00:00:00	59400.000	33.000	59479.440	23477965.280	394.720	IBPC	11/12/1998 09:34:51:12
01	PTCI120	13/10/1998 00:00:00	14400.000	8.000	14426.370	5962151.150	413.280	IBPC	11/12/1998 09:34:51:06
01	PTRP155	13/10/1998 00:00:00	25200.000	14.000	25210.520	9808993.930	389.080	IBPC	11/12/1998 09:34:51:17
01	PTRP134	13/10/1998 00:00:00	28000.000	20.000	28061.200	10245971.110	365.130	IBPC	11/12/1998 09:34:51:17
01	PTRP191	14/10/1998 00:00:00	21000.000	15.000	21027.910	7309856.310	347.630	IBPC	11/12/1998 09:35:47:03
01	PTCI140	14/10/1998 00:00:00	16200.000	9.000	16237.440	6363219.630	391.890	IBPC	11/12/1998 09:35:46:87
01	PTGR120	14/10/1998 00:00:00	10800.000	6.000	10813.780	4468561.710	413.230	IBPC	11/12/1998 09:35:46:92
01	PTGR174	14/10/1998 00:00:00	14400.000	8.000	14417.760	5430133.260	376.630	IBPC	11/12/1998 09:35:46:98
01	PTCI171	14/10/1998 00:00:00	25200.000	14.000	25239.730	9537599.860	377.880	IBPC	11/12/1998 09:35:46:92
01	PTRP155	14/10/1998 00:00:00	10800.000	6.000	10806.080	4204754.470	389.110	IBPC	11/12/1998 09:35:47:03
01	PTRP174	14/10/1998 00:00:00	36000.000	20.000	36023.400	13540220.300	375.870	IBPC	11/12/1998 09:35:47:03
01	PTGR142	14/10/1998 00:00:00	16200.000	9.000	16228.340	6175959.150	380.570	IBPC	11/12/1998 09:35:46:92
01	PTCI130	14/10/1998 00:00:00	15400.000	11.000	15428.310	5684940.000	368.470	IBPC	11/12/1998 09:35:46:87
01	PTGR150	14/10/1998 00:00:00	21600.000	12.000	21636.250	8591153.620	397.070	IBPC	11/12/1998 09:35:46:92
01	PTGR176	14/10/1998 00:00:00	14400.000	8.000	14415.570	5577121.960	386.880	IBPC	11/12/1998 09:35:47:03
01	PTGR162	14/10/1998 00:00:00	34200.000	19.000	34232.650	13512429.180	394.720	IBPC	11/12/1998 09:35:46:98
01	PTGR152	14/10/1998 00:00:00	32400.000	18.000	32449.600	12865000.500	396.460	IBPC	11/12/1998 09:35:46:92
01	PTGR150	17/10/1998 00:00:00	7200.000	4.000	7210.080	2862556.610	397.020	IBPC	11/12/1998 09:49:54:26
01	PTCI161	17/10/1998 00:00:00	36000.000	20.000	36075.020	13882602.420	384.830	IBPC	11/12/1998 09:49:54:26
01	PTGR120	17/10/1998 00:00:00	10800.000	6.000	10817.780	4471280.390	413.330	IBPC	11/12/1998 09:49:54:26
01	PTCI160	17/10/1998 00:00:00	19800.000	11.000	19820.260	7808420.960	393.960	IBPC	11/12/1998 09:49:54:2
01	PTGR162	17/10/1998 00:00:00	3600.000	2.000	3607.540	1424457.610	394.860	IBPC	11/12/1998 09:49:54:31
01	PTGR160	19/10/1998 00:00:00	16200.000	9.000	16229.760	6446125.450	397.180	IBPC	11/12/1998 09:51:19:56
01	PTGR176	19/10/1998 00:00:00	28800.000	16.000	28828.140	11296218.800	391.850	IBPC	11/12/1998 09:51:19:61
01	PTRP134	19/10/1998 00:00:00	42000.000	30.000	42080.300	15370237.020	365.260	IBPC	11/12/1998 09:51:19:61
01	PTRP155	19/10/1998 00:00:00	30600.000	17.000	30625.060	11916593.030	389.110	IBPC	11/12/1998 09:51:19:67
01	PTGR152	19/10/1998 00:00:00	32400.000	18.000	32437.600	13123095.690	404.560	IBPC	11/12/1998 09:51:19:5
01	PTCI150	19/10/1998 00:00:00	25200.000	14.000	25240.790	10021053.710	397.020	IBPC	11/12/1998 09:51:19:5
01	PTGR174	19/10/1998 00:00:00	9000.000	5.000	9015.850	3388211.940	375.810	IBPC	11/12/1998 09:51:19:61
01	PTGR162	19/10/1998 00:00:00	48600.000	27.000	48664.820	19433701.180	399.340	IBPC	11/12/1998 09:51:19:61
01	PTGR120	19/10/1998 00:00:00	16200.000	9.000	16216.160	6733319.890	415.220	IBPC	11/12/1998 09:51:19:5
01	PTGR111	20/10/1998 00:00:00	7200.000	4.000	7201.780	3135698.430	435.410	IBPC	11/12/1998 09:52:25:03
01	PTGR160	20/10/1998 00:00:00	27000.000	15.000	27017.270	10750248.250	397.900	IBPC	11/12/1998 09:52:25:08
01	PTCI150	20/10/1998 00:00:00	46800.000	26.000	46870.050	18997361.870	405.320	IBPC	11/12/1998 09:52:24:97
01	PTGR162	20/10/1998 00:00:00	27000.000	15.000	27026.570	10847698.990	401.370	IBPC	11/12/1998 09:52:25:08
01	PTGR152	20/10/1998 00:00:00	27000.000	15.000	27021.170	11023651.460	407.960	IBPC	11/12/1998 09:52:25:03
01	PTGR176	20/10/1998 00:00:00	9000.000	5.000	9018.400	3470474.530	384.820	IBPC	11/12/1998 09:52:25:08
01	PTCI161	20/10/1998 00:00:00	25200.000	14.000	25223.810	9843862.310	390.260	IBPC	11/12/1998 09:52:25:03
01	PTGR130	20/10/1998 00:00:00	15400.000	11.000	15422.620	5657591.280	366.840	IBPC	11/12/1998 09:52:25:03
01	PTGR120	20/10/1998 00:00:00	23400.000	13.000	23439.740	9743400.910	415.680	IBPC	11/12/1998 09:52:25:03
01	PTCI160	20/10/1998 00:00:00	52200.000	29.000	52289.780	20764022.370	397.100	IBPC	11/12/1998 09:52:24:97
01	PTRP155	20/10/1998 00:00:00	5400.000	3.000	5405.540	2103585.070	389.150	IBPC	11/12/1998 09:52:25:14
