01	023	COHYBR63	B	02/01/2003 00:00:00	39	3200	PTGR161	0	0	NO	0	1881120.00	0	0017	08/03/2003 13:43:36:63
01	019	COHY007	B	02/01/2003 00:00:00	53	6906	PTGR162	0	0	NO	0	4069429.56	0	0017	08/03/2003 13:43:35:97
01	014	RPHU24D	B	02/01/2003 00:00:00	40	1566	PTRP155	0	144	PTRP191	0	886449.96	77408.64	0017	08/03/2003 13:43:46:79
01	032	COSP073	P	02/01/2003 00:00:00	15	2100	PTGR120	0	0	NO	0	1330119.00	0	0017	08/03/2003 13:43:39:65
01	066	RPHU23G	B	02/01/2003 00:00:00	50	914	PTGR174	0	67	PTRP191	0	501191.90	36016.52	0017	08/03/2003 13:43:45:14
01	023	COSP062	B	02/01/2003 00:00:00	39	3225	PTGR161	0	0	NO	0	1895816.25	0	0017	08/03/2003 13:43:39:04
01	021	RPHU26B	P	02/01/2003 00:00:00	18	1300	PTRP134	0	201	PTRP134	0	744991.00	115187.07	0017	08/03/2003 13:43:49:64
01	016	RPAM087	B	02/01/2003 00:00:00	52	258	PTRP175	0	28	PTRP192	0	145839.66	15310.12	0017	08/03/2003 13:43:43:22
01	036	COSP080	P	02/01/2003 00:00:00	6	1440	PTCI120	0	0	NO	0	927964.80	0	0017	08/03/2003 13:43:40:58
01	032	COSP073A	P	02/01/2003 00:00:00	12	1840	PTGR120	0	0	NO	0	1165437.60	0	0017	08/03/2003 13:43:39:81
01	036	COSP080A	P	02/01/2003 00:00:00	5	560	PTCI120	0	0	NO	0	360875.20	0	0017	08/03/2003 13:43:40:8
01	048	RPAH088	G	02/01/2003 00:00:00	17	650	PTRP134	0	120	PTRP134	0	372495.50	68768.40	0017	08/03/2003 13:43:42:83
01	046	RPHU27B	P	02/01/2003 00:00:00	5	300	PTRP134	0	62	PTRP134	0	171921.00	35530.34	0017	08/03/2003 13:43:51:57
01	046	RPHU26H	P	02/01/2003 00:00:00	10	700	PTRP134	0	132	PTRP134	0	401149.00	75645.24	0017	08/03/2003 13:43:51:02
01	024	RPHU25H	B	02/01/2003 00:00:00	25	1082	PTRP155	0	90	PTRP191	0	612476.92	48380.40	0017	08/03/2003 13:43:49:04
01	033	RPAM089	P	02/01/2003 00:00:00	3	50	PTRP134	0	8	PTRP134	0	28653.50	4584.56	0017	08/03/2003 13:43:43:6
01	029	RPAH086	B	02/01/2003 00:00:00	70	758	PTRP156	0	72	PTRP192	0	435713.56	39368.88	0017	08/03/2003 13:43:42:45
01	046	RPHU26F	P	02/01/2003 00:00:00	12	750	PTRP134	0	140	PTRP134	0	429802.50	80229.80	0017	08/03/2003 13:43:50:63
01	033	RPAH089	P	02/01/2003 00:00:00	3	200	PTRP134	0	32	PTRP134	0	114614.00	18338.24	0017	08/03/2003 13:43:43
01	044	RLAS014	B	02/01/2003 00:00:00	59	1171	PTRL172	0	0	NO	0	719251.62	0	0017	08/03/2003 13:43:41:68
01	039	RPHU27C	P	02/01/2003 00:00:00	3	500	PTRP134	0	79	PTRP134	0	286535.00	45272.53	0017	08/03/2003 13:43:51:79
01	019	COSP059	B	02/01/2003 00:00:00	50	6958	PTGR162	0	0	NO	0	4100071.08	0	0017	08/03/2003 13:43:38:88
01	046	RPHU26E	P	02/01/2003 00:00:00	12	750	PTRP134	0	131	PTRP134	0	429802.50	75072.17	0017	08/03/2003 13:43:50:47
01	032	COSP081	P	02/01/2003 00:00:00	1	1560	PTCI111	0	0	NO	0	1070378.40	0	0017	08/03/2003 13:43:40:97
