44,RLAS007 ,  B,09/09/1999,24.1,1040,0
44,RLAS007 ,  B,10/09/1999,24.2,1040,0
44,RLIW001 ,  B,01/09/1999,75.4,500,0
44,RLIW001 ,  B,02/09/1999,75.5,500,0
44,RLIW001 ,  B,03/09/1999,75.6,220,0
44,RLIW001 ,  B,04/09/1999,76,20,0
44,RLIW001 ,  B,05/09/1999,76.1,40,0
44,RLIW001 ,  B,06/09/1999,76.2,40,0
44,RLIW001 ,  B,07/09/1999,76.3,40,0
44,RLIW001 ,  B,08/09/1999,76.4,40,0
44,RLIW001 ,  B,09/09/1999,76.5,40,0
44,RLIW001 ,  B,10/09/1999,76.6,0,0
44,RLIW002 ,  B,01/09/1999,38.6,380,0
44,RLIW002 ,  B,02/09/1999,39,380,0
44,RLIW002 ,  B,03/09/1999,39.1,380,0
44,RLIW002 ,  B,04/09/1999,39.2,380,0
44,RLIW002 ,  B,05/09/1999,39.3,360,0
44,RLIW002 ,  B,06/09/1999,39.4,360,0
44,RLIW002 ,  B,07/09/1999,39.5,360,0
44,RLIW002 ,  B,08/09/1999,39.6,360,0
44,RLIW002 ,  B,09/09/1999,40,360,0
44,RLIW002 ,  B,10/09/1999,40.1,360,0
44,RLIW003 ,  B,01/09/1999,41.5,360,0
44,RLIW003 ,  B,02/09/1999,41.6,360,0
44,RLIW003 ,  B,03/09/1999,42,360,0
44,RLIW003 ,  B,04/09/1999,42.1,360,0
44,RLIW003 ,  B,05/09/1999,42.2,360,0
44,RLIW003 ,  B,06/09/1999,42.3,360,0
44,RLIW003 ,  B,07/09/1999,42.4,360,0
44,RLIW003 ,  B,08/09/1999,42.5,360,0
44,RLIW003 ,  B,09/09/1999,42.6,360,0
44,RLIW003 ,  B,10/09/1999,43,360,0
44,RLIW004 ,  B,01/09/1999,23,740,0
44,RLIW004 ,  B,02/09/1999,23.1,740,0
44,RLIW004 ,  B,03/09/1999,23.2,740,0
44,RLIW004 ,  B,04/09/1999,23.3,760,0
44,RLIW004 ,  B,05/09/1999,23.4,760,0
44,RLIW004 ,  B,06/09/1999,23.5,760,0
44,RLIW004 ,  B,07/09/1999,23.6,760,0
44,RLIW004 ,  B,08/09/1999,24,760,0
44,RLIW004 ,  B,09/09/1999,24.1,760,0
44,RLIW004 ,  B,10/09/1999,24.2,760,0
48,RPAH079 ,  B,03/09/1999,24.1,757,87
48,RPAH079 ,  B,04/09/1999,24.2,757,85
48,RPAH079 ,  B,05/09/1999,24.3,757,87
48,RPAH079 ,  B,06/09/1999,24.4,757,83
48,RPAH079 ,  B,07/09/1999,24.5,757,87
